MESSAGE_ID	MESSAGE_CD	MESSAGE_TYPE	SYSTEM_TYPE	MESSAGE_NM	MESSAGE_ABBR	CULTURE_ID
406	dailyProcessProgramName	info	wms	日次処理	プログラム名称情報	1
407	dailyProcessRunningConfirm	confirm	wms	日次処理実行中のため、メインメニューに戻ります。	日次	1
408	dailyProcessSectionNameDailyDateUpdate	info	wms	前回システム管理日付更新	セクション名称情報	1
409	dailyProcessSectionNameEcDataDelete	info	wms	EC受注データ削除	EC受注データ削除	1
410	dailyProcessSectionNameEdiDataDelete	info	wms	EDIデータ削除	セクション名称情報	1
411	dailyProcessSectionNameHistoryDataDelete	info	wms	履歴データ削除	セクション名称情報	1
412	dailyProcessSectionNameHistoryDataMove	info	wms	履歴データ移動	セクション名称情報	1
413	dailyProcessSectionNameSerialNoDelete	info	wms	シリアルNo.データ削除	セクション名称情報	1
414	dailyProcessSectionNameStockDaily	info	wms	在庫繰越	セクション名称情報	1
415	dailyProcessSectionNameStockReportRecovery	info	wms	在庫日報復元	セクション名称情報	1
416	dailyProcessSectionNameSystemDateUpdate	info	wms	システム管理日付更新	セクション名称情報	1
417	dailyProcessSectionNameUnprocessDataDelete	info	wms	未処理データ削除	セクション名称情報	1
418	dailyProcessSectionNameWorkDelete	info	wms	ワークデータ削除	セクション名称情報	1
419	daleteFlagInputExceptZeroOrOneError	error	wms	削除フラグは「0」か「1」を設定して下さい。	「0」か「1」を設定	1
420	dataCannnotDeleteSqlExceptionError	error	wms	使用中のデータが含まれている可能性があります。内容を確認して下さい。	使用中データ削除不可	1
421	dataCannotCancelEmergencyReplenishmentDataError	error	wms	緊急補充は取消できません。	緊急補充取消不可	1
422	dataCannotInputNotRegisteredError	error	wms	未登録データです。	未登録データ入力不可	1
423	dataCannotRegisterError	error	wms	WMS入荷伝票No.が同じ行を選択して下さい。	同じ行を選択	1
424	dataCannotRegisterUnfinishedError	error	wms	未完了データは登録できません。	未完了データ	1
425	dataCannotSelectEmergencyReplenishmentDataError	error	wms	緊急補充以外のデータを選択して下さい。	選択不可	1
426	dataCheckClientShippingNoUnmatchDelivAddressError	error	wms	同一顧客出荷指示No.、納品先CD内で届先住所が不一致です。	同一顧客出荷指示No.内で不一致	1
427	dataCheckClientShippingNoUnmatchDelivAddressSupplyError	error	wms	同一顧客出荷指示No.、納品先CD内で届先住所補足が不一致です。	同一顧客出荷指示No.内で不一致	1
428	dataCheckClientShippingNoUnmatchDelivCustomerCdError	error	wms	同一顧客出荷指示No.、納品先CD内で届先CDが不一致です。	同一顧客出荷指示No.内で不一致	1
429	dataCheckClientShippingNoUnmatchDelivCustomerNmError	error	wms	同一顧客出荷指示No.、納品先CD内で届先名称が不一致です。	同一顧客出荷指示No.内で不一致	1
430	dataCheckClientShippingNoUnmatchDelivDtError	error	wms	同一顧客出荷指示No.、納品先CD内で納品指定日が不一致です。	同一顧客出荷指示No.内で不一致	1
431	dataCheckClientShippingNoUnmatchDelivPlanDtError	error	wms	同一顧客出荷指示No.、納品先CD内で納品予定日が不一致です。	同一顧客出荷指示No.内で不一致	1
432	dataCheckClientShippingNoUnmatchDelivTelNoError	error	wms	同一顧客出荷指示No.、納品先CD内で届先電話番号が不一致です。	同一顧客出荷指示No.内で不一致	1
433	dataCheckClientShippingNoUnmatchDelivTzError	error	wms	同一顧客出荷指示No.、納品先CD内で納品時間帯が不一致です。	同一顧客出荷指示No.内で不一致	1
434	dataCheckClientShippingNoUnmatchDelivZipCdError	error	wms	同一顧客出荷指示No.、納品先CD内で届先郵便番号が不一致です。	同一顧客出荷指示No.内で不一致	1
435	dataCheckClientShippingNoUnmatchDeliveryCourseError	error	wms	同一顧客出荷指示No.、納品先CD内で配送コースが不一致です。	同一顧客出荷指示No.内で不一致	1
436	dataCheckClientShippingNoUnmatchEmergencyFlgError	error	wms	同一顧客出荷指示No.、納品先CD内で緊急フラグが不一致です。	同一顧客出荷指示No.内で不一致	1
437	dataCheckClientShippingNoUnmatchPickingWorkMessageError	error	wms	同一顧客出荷指示No.、納品先CD内で出庫作業メッセージが不一致です。	同一顧客出荷指示No.内で不一致	1
438	dataCheckClientShippingNoUnmatchProcessTypeError	error	wms	同一顧客出荷指示No.、納品先CD内で処理区分が不一致です。	同一顧客出荷指示No.内で不一致	1
439	dataCheckClientShippingNoUnmatchShippingDtError	error	wms	同一顧客出荷指示No.、納品先CD内で出荷日が不一致です。	同一顧客出荷指示No.内で不一致	1
440	dataCheckClientShippingNoUnmatchTotalPriceError	error	wms	同一顧客出荷指示No.、納品先CD内で合計金額が不一致です。	同一顧客出荷指示No.内で不一致	1
441	dataCheckClientShippingNoUnmatchTotalTaxError	error	wms	同一顧客出荷指示No.、納品先CD内で合計消費税が不一致です。	同一顧客出荷指示No.内で不一致	1
442	dataCheckClientShippingNoUnmatchWorkDtError	error	wms	同一顧客出荷指示No.、納品先CD内で作業日が不一致です。	同一顧客出荷指示No.内で不一致	1
443	dataCompletedCannotSelectError	error	wms	完納のデータが含まれています。	選択不可	1
444	dataDeleteDailyProcessInformation	info	wms	[0]データ 削除 件数：[1]件	削除情報	1
445	dataDuplicateError	error	wms	重複データが含まれています。	重複	1
446	dataInputRegisterInformation	info	wms	総件数：[0]件 正常件数：[1]件 エラー件数：[2]件	登録情報	1
447	dataInputTypeNotFoundError	error	wms	初期データ取込種別マスタに存在しません。	未存在	1
448	dataPluralFoundError	error	wms	該当データが複数存在しています、処理できません。	複数存在	1
449	dataRegisterDailyProcessInformation	info	wms	[0]データ 追加 件数：[1]件	登録情報	1
450	dataUpdateDailyProcessInformation	info	wms	[0]データ 更新 件数：[1]件	更新情報	1
451	dateBeforeCannotChangeError	error	wms	前日以前の日付には変更できません。	前日以前の日付変更不可	1
452	dateCannotChangeSameDocumentNumberError	error	wms	日付は伝票番号単位で変更して下さい。(運送業者もしくは、銘柄CDを検索条件から外して下さい。)	伝票番号単位	1
453	dateCannotInputBeforeDateError	error	wms	前日以前の日付を入力する事は出来ません。	前日以前の日付入力不可	1
454	dateInputError	error	wms	入力した日付が不正です。	入力内容不正	1
455	dateUpdateCondition	info	wms	日付一括変更	日付一括変更	1
456	delFlgNotFoundError	error	wms	削除フラグが存在しません。	未存在	1
457	delFlgNotInputError	error	wms	削除フラグを入力して下さい。	未入力	1
458	deleteRowMultipleConfirmation	confirm	wms	複数行選択しています。選択した行を削除しますか？	削除確認	1
459	deletedCannotChangeError	error	wms	削除済の為、修正出来ません。	削除済変更不可	1
460	deletedCannotDeleteError	error	wms	削除済の為、削除出来ません。	削除不可	1
461	deletedCannotExecuteError	error	wms	削除済の為、処理できません。	処理	1
462	deletedDataCannotOutputError	error	wms	削除済のデータが含まれている為、発行はできません。	出力不可	1
463	delivAddress1CheckInputMaxError	error	wms	届先住所1は最大50文字以下を入力して下さい。	最大50文字以下	1
464	delivAddress2CheckInputMaxError	error	wms	届先住所2は最大50文字以下を入力して下さい。	最大50文字以下	1
465	delivAddress3CheckInputMaxError	error	wms	届先住所3は最大50文字以下を入力して下さい。	最大50文字以下	1
466	delivAddressNoInputError	error	wms	届先住所を入力して下さい。	必須	1
467	delivAddressSupplyCheckInputMaxError	error	wms	届先住所補足は最大50文字以下を入力して下さい。	最大50文字以下	1
468	delivCustomerCdCheckAlphabetAndNumericAndHyphenOnlyError	error	wms	届先CD 英数字と-のみ	英数字と-のみ	1
469	delivCustomerCdCheckInputMaxError	error	wms	届先CDは最大10文字以下を入力して下さい。	最大10文字以下	1
470	delivCustomerCdNotFoundError	error	wms	届先CDは取引先マスタに存在しません。	未存在	1
471	delivCustomerCdNotInputError	error	wms	届先CDを入力して下さい。	未入力	1
472	delivCustomerNmCheckInputMaxError	error	wms	届先名称は最大50文字以下を入力して下さい。	最大50文字以下	1
473	delivDateCannotChangeBeforeShipDateError	error	wms	納品指定日は出荷日より前の日付に変更できません。	出荷日より前の日付変更不可	1
474	delivDateCannotChangeBeforeWorkDateError	error	wms	納品指定日は作業日より前の日付に変更できません。	作業日より前の日付変更不可	1
475	delivDtDateError	error	wms	納品指定日が日付不正(形式:yyyy/MM/dd)	日付不正(形式:yyyy/MM/dd)	1
476	delivPlanDateCannotChangeBeforeShipDateError	error	wms	納品予定日は出荷日より前の日付に変更できません。	出荷日より前の日付変更不可	1
477	delivPlanDateCannotChangeBeforeWorkDateError	error	wms	納品予定日は作業日より前の日付に変更できません。	作業日より前の日付変更不可	1
478	delivPlanDtDateError	error	wms	納品予定日が日付不正(形式:yyyy/MM/dd)	日付不正(形式:yyyy/MM/dd)	1
479	delivTelNoCheckInputMaxError	error	wms	届先電話番号は最大15文字以下を入力して下さい。	最大15文字以下	1
480	delivTelNoCheckNumericAndHyphenOnlyError	error	wms	届先電話番号 数字と-のみ	数字と-のみ	1
481	delivTzNotFoundError	error	wms	納品時間帯CDが存在しません。	未存在	1
482	delivZipCdCheckInputMaxError	error	wms	届先郵便番号は最大7文字以下を入力して下さい。	最大7文字以下	1
483	delivZipCdCheckNumericOnlyError	error	wms	届先郵便番号 数値のみ	数値のみ	1
484	deliveryCourseCannotSelectDifferentShipStatusError	error	wms	出荷状況が複数存在しています。出庫指示一覧にて処理を進めて下さい。	選択不可	1
485	deliveryCourseCdCheckAlphabetAndNumericAndHyphenOnlyError	error	wms	配送コースCD 英数字と-のみ	英数字と-のみ	1
486	deliveryCourseCdCheckInputMaxError	error	wms	配送コースCDは最大5文字以下を入力して下さい。	最大5文字以下	1
487	deliveryCourseCdNotFoundError	error	wms	配送コースCDが配送コースマスタに存在しません。	未存在	1
488	deliveryCourseCdNotInputError	error	wms	配送コースCDを入力して下さい。	未入力	1
489	deliveryCourseChangeStartError	error	wms	出荷確定済の出荷指示に対して、配送コースは変更できません。	出荷確定済の出荷指示	1
490	deliveryCourseCodeDuplicateError	error	wms	配送コースCDが重複しています。	重複	1
491	deliveryCourseNotFoundError	error	wms	配送コースマスタに存在しません。	未存在	1
492	deliveryCourseNotFoundInCourseMasterError	error	wms	入力された配送コースが配送コースマスタに存在しません。	未存在	1
493	deliveryCourseUpdateCondition	info	wms	配送コース一括変更	配送コース一括変更	1
494	deliveryFlgNotFoundError	error	wms	納品先フラグが存在しません。	未存在	1
495	deliveryFlgNotInputError	error	wms	納品先フラグを入力して下さい。	未入力	1
496	deliveryOrderCheckInputDecimalError	error	wms	配送順に小数は入力できません。	小数不可	1
497	deliveryOrderCheckInputIntegerError	error	wms	配送順は整数5桁以内を入力して下さい。	整数5桁以内	1
498	deliveryOrderCheckNumericOnlyError	error	wms	配送順 数値のみ	数値のみ	1
499	deliveryOrderInputRequestMinIsOneError	error	wms	配送順は最小1以上を入力して下さい。	最小1以上	1
500	deliveryReadTimeInputRequestMinIsOneError	error	wms	配送リードタイムは最小1以上を入力して下さい。	最小1以上	1
501	deliveryReadtimeCheckInputDecimalError	error	wms	配送リードタイムに小数は入力できません。	小数不可	1
502	deliveryReadtimeCheckInputIntegerError	error	wms	配送リードタイムは整数5桁以内を入力して下さい。	整数5桁以内	1
503	deliveryReadtimeCheckNumericOnlyError	error	wms	配送リードタイム 数値のみ	数値のみ	1
504	deliveryToCenterFlagNotFoundError	error	wms	拠点納品フラグが存在しません。	未存在	1
505	depositAndLocationCannotExecuteDifferenceError	error	wms	親銘柄と構成品には同じ預託・在庫区分を指示してください。		1
506	depositCdNotFoundError	error	wms	預託CDは取引先マスタに存在しません。	未存在	1
507	depositClientNotSelectError	error	wms	選択した預託の荷主が選択されていません。		1
508	depositCodeCheckAlphabetAndNumericAndHyphenOnlyError	error	wms	預託CD 英数字と-のみ	英数字と-のみ	1
509	depositCodeCheckInputMaxError	error	wms	預託CDは最大[0]文字以下を入力して下さい。	最大[0]文字以下	1
510	depositFlgNotFoundError	error	wms	預託先フラグが存在しません。	未存在	1
511	depositFlgNotInputError	error	wms	預託先フラグを入力して下さい。	未入力	1
512	depositStockClassNotFoundError	error	wms	取引先マスタに預託が存在しません。	未存在	1
513	depositStockClassUnmatchError	error	wms	同一伝票の明細データの預託在庫区分が不一致です。	不一致	1
514	depositStockFlagNotFoundError	error	wms	取引先区分(預託先)が存在しません。	未存在	1
515	depositUnmatchInClientReceiveNoOnBulkError	error	wms	同一の顧客入荷指示No、仕入先内で預託が不一致です。	顧客入荷指示No.内不一致	1
516	designatedDeliveryTimeNotFoundError	error	wms	配送指定時間が存在しません。	未存在	1
517	detailLineCannotSelectExceptionError	error	wms	明細行はすべて対象外ですが、除外を確認して下さい。	選択不可	1
518	detailLineFoundError	error	wms	明細にエラーがあります。	存在	1
519	detailLineNotDisplayError	error	wms	明細が表示されていません。	未表示	1
520	detailLineNotInputError	error	wms	明細行を入力して下さい。	未入力	1
521	detailNext	info	wms	次	次	1
522	detailPrevious	info	wms	前	前	1
523	detailTitle	info	wms	明細	明細	1
524	differentDelivSelected	error	wms	違う届先コードに対して、一括Bill of Ladingは発行できません。		1
525	documentClassNotFoundError	error	wms	伝票区分が存在しません。	未存在	1
526	documentNumberConfirmationErrorIncludedAndNewCauseStoreLabelUsedInformation	info	wms	処理は正常終了しましたが、エラーデータが含まれています。[/]WMS入荷伝票No.：[0]で登録しました。銘柄内容が異なるため新しい入庫ラベルNo.で登録された銘柄があります。	登録完了	1
527	documentNumberConfirmationErrorIncludedInformation	info	wms	処理は正常終了しましたが、エラーデータが含まれています。[/]WMS入荷伝票No.：[0]で登録しました。	登録完了	1
528	documentNumberConfirmationInformation	info	wms	WMS入荷伝票No.：[0]で登録しました。	確認情報	1
529	documentNumberConfirmationNewCauseStoreLabelUsedInformation	info	wms	WMS入荷伝票No.：[0]で登録しました。銘柄内容が異なるため新しい入庫ラベルNo.で登録された銘柄があります。	登録完了	1
530	documentNumberDuplicateError	error	wms	伝票番号が重複しています。	重複	1
531	documentNumberFoundError	error	wms	伝票番号が既に存在します。	存在	1
532	documentShippingSlipNoInformation	info	wms	WMS出荷伝票No.：[0]で登録しました。	登録情報	1
533	doesNotExistInTheBUserError	error	wms	ユーザマスタに存在しません。		1
534	ecDelivAddressModifyUpdateConfirmation	confirm	wms	住所が変更されていますが、宜しいですか？	住所変更確認	1
535	ecDelivAddressNoInputError	error	wms	送付先住所を入力して下さい。	必須	1
536	ecOrderBulkInputCannotUploadOrderDuplicateError	error	wms	注文ファイルの注文IDが重複しています。(注文ID：[0])	注文ID重複	1
537	ecOrderBulkInputCannotUploadOrderNotFoundError	error	wms	銘柄ファイルの注文IDが注文ファイルに存在しません。(注文ID：[0])	注文ファイル未存在	1
538	ecOrderBulkInputCannotUploadProductNotFoundError	error	wms	注文ファイルの注文IDが銘柄ファイルに存在しません。(注文ID：[0])	銘柄ファイル未存在	1
539	ecOrderCannotCancelExceptNotShippingError	error	wms	未出荷以外の受注データはキャンセルできません。	未出荷以外	1
540	ecOrderCannotStatementOutDifferentPickingWorkNoError	error	wms	同梱する銘柄が異なる出庫作業No.で登録されています。同梱銘柄はまとめて出庫指示してください。（名寄せID：[0]）	同梱銘柄内の出庫作業No.不一致	1
541	ecOrderCannotStatementOutNotShippingError	error	wms	未出荷またはキャンセルまたはエラー有または出庫指示削除の受注データは納品書を出力できません。	未出荷またはキャンセルまたはエラー有	1
542	ecOrderCannotStatementOutTotalUnmatchError	error	wms	同梱する銘柄の合計金額が異なります。同梱銘柄はまとめて出力してください。（名寄せID：[0]）	同梱銘柄の合計額不一致	1
543	ecOrderCannotUpdateExceptNotShippingError	error	wms	未出荷以外の受注データは修正できません。	未出荷以外	1
544	ecOrderDuplicateOrderNoError	error	wms	EC受注データが既に取り込まれています。（受注番号：[0]）	重複取込み	1
545	ecOrderNecessaryProductCdError	error	wms	銘柄CDが設定されていない行があるため、取込み出来ません。	銘柄CD必須エラー	1
546	ecShippingTagDataOutputCannotInvoiceCreateNotShippingError	error	wms	未出荷またはキャンセルまたはエラー有または出庫指示削除の受注データは送り状データを作成できません。	未出荷またはキャンセルまたはエラー有	1
547	ecShippingTagDataOutputCannotSelectDifferentCarrierToError	error	wms	異なる運送業者のデータが選択されているため、出力できません。	選択不可	1
548	ecShippingTagDataOutputCannotSelectDifferentTagDataTypeError	error	wms	異なる送り状データ種別のデータが選択されているため、出力できません。	選択不可	1
549	ediParameterClientCdOnlyInformation	info	wms	受信CD：[0] , 荷主CD：[1]	受信CD：[0] , 荷主CD：[1]	1
550	ediParameterInformation	info	wms	受信CD：[0] , 拠店CD：[1] , 荷主CD：[2]	受信CD：[0] , 拠店CD：[1] , 荷主CD：[2]	1
551	ediZipParameterInformation	info	wms	受信CD：[0] , 郵便番号種別：[1]		1
552	emReplanishShapeFlgNoInputError	error	wms	緊急補充ゾーン補充荷姿が設定されていません。	未選択	1
553	emReplanishShapeFlgPluralNotInputError	error	wms	緊急補充ゾーン補充荷姿は複数の荷姿を選択できません。	複数指定不可	1
554	emergencyFlagNotFoundError	error	wms	緊急フラグが存在しません。	未存在	1
555	emergencyFlgNotInputError	error	wms	緊急フラグを入力して下さい。	未入力	1
556	emergencyReplenishmentLocationNotFoundInReplenishmentMasterError	error	wms	緊急補充移動先ロケーションが補充マスタに設定しません。	未存在	1
557	errorCheckExecuteConfirmation	confirm	wms	エラーチェック処理を行います。宜しいですか？	実行確認	1
558	errorCheckStartError	error	wms	未出荷またはエラー以外の出荷指示に対して、エラーチェックを実行できません。	起動	1
559	errorDataCannotCopyError	error	wms	エラーデータを複製することはできません。	コピー不可	1
560	errorDataFoundError	error	wms	エラーデータが含まれています。	エラーデータ存在	1
561	errorDeleteStartError	error	wms	エラー以外は削除することはできません。	削除	1
562	excelDownloadTitleInformation	info	wms	Excelダウンロード	Excelダウンロード	1
563	excelReadSuccessConfirmation	confirm	wms	[0]行のデータを読み込みました。		1
564	exclusiveControlError	error	wms	他のユーザが変更している可能性があります。内容を確認して下さい。	排他	1
565	fixedPointBulkCheckInputDecimalLengthError	error	wms	定点は小数3桁以内を入力して下さい。	小数3桁以内	1
566	fixedPointBulkCheckInputIntegerLengthError	error	wms	定点は整数7桁以内を入力して下さい。	整数7桁以内	1
567	fixedPointCheckInputDecimalLengthError	error	wms	定点は小数[0]桁以内を入力して下さい。	小数[0]桁以内	1
568	fixedPointCheckInputIntegerLengthError	error	wms	定点は整数[0]桁以内を入力して下さい。	整数[0]桁以内	1
569	fixedPointCheckInputMinError	error	wms	定点は最小0以上を入力して下さい。	最小0以上	1
570	fixedPointCheckNumericOnlyError	error	wms	定点 数値のみ	数値のみ	1
571	flg1NotFoundError	error	wms	フラグ1（一町域が二以上の郵便番号で表される場合の表示）が存在しません。	未存在	1
572	flg2NotFoundError	error	wms	フラグ2（小字毎に番地が起番されている町域の表示）が存在しません。	未存在	1
573	flg3NotFoundError	error	wms	フラグ3（丁目を有する町域の場合の表示）が存在しません。	未存在	1
574	flg4NotFoundError	error	wms	フラグ4（一つの郵便番号で二以上の町域を表す場合の表示）が存在しません。	未存在	1
575	flg5NotFoundError	error	wms	フラグ5（個別番号の種別の表示）が存在しません。	未存在	1
576	flg6NotFoundError	error	wms	フラグ6（複数番号の有無）が存在しません。	未存在	1
577	forcedShipCompleteStartError	error	wms	出庫指示済またはピッキング済以外の出庫指示に対して、強制出荷の確定はできません。	起動	1
578	foundExceptErrorDataError	error	wms	エラーデータ以外が含まれています。	存在	1
579	foundInLocationMasterError	error	wms	ロケーションマスタに存在します。	存在	1
580	foundInPartnerMasterError	error	wms	取引先マスタに既に登録されています。	存在	1
581	foundInReplenishmentMasterError	error	wms	棚補充マスタに既に登録されています。	存在	1
582	foundInstallmentReceiveDataError	error	wms	分納のデータが含まれています。	分納あり	1
583	foundNotShipCompletedError	error	wms	出荷未確定のデータが含まれています。	出荷未確定	1
584	foundShipCompletedError	error	wms	出荷確定済のデータが含まれています。	出荷確定済	1
585	foundStoppedAllocToError	error	wms	引当禁止のロケーションが含まれています。	引当禁止中	1
586	foundStoppedOrProductError	error	wms	出荷停止中、または引当不可の銘柄が含まれています。	出荷停止中	1
587	foundStoppedShipToError	error	wms	出荷停止の取引先が含まれています。	出荷停止中	1
588	foundStoppedShipToInformation	info	wms	出荷停止の取引先が含まれていました。出庫指示一覧で確認して下さい。	出荷停止中	1
589	foundTagNotPrintedDataError	error	wms	荷札未発行のデータが含まれています。	荷札未発行	1
590	getPackingInformationFailedInformation	info	wms	梱包情報取得時にエラーが発生しました。	失敗情報	1
591	getShippingDateFailedInformation	info	wms	納品日の取得に失敗しました。	失敗情報	1
592	grossWeightBulkCheckInputIntegerLengthError	error	wms	【在庫最小単位】銘柄総重量(g)は整数10桁以内を入力して下さい。	整数10桁以内	1
593	grossWeightCheckInputDecimalLengthError	error	wms	【在庫最小単位】銘柄総重量(g) は小数3桁以内を入力して下さい。	小数3桁	1
594	grossWeightCheckInputIntegerLengthError	error	wms	【在庫最小単位】総重量(g) は整数[0]桁以内を入力して下さい。	整数[0]桁以内	1
595	grossWeightCheckInputMinError	error	wms	【在庫最小単位】銘柄総重量(g) は最小0以上を入力して下さい。	最小0以上	1
596	grossWeightCheckNumericOnlyError	error	wms	【在庫最小単位】銘柄総重量(g)  数値のみ	数値のみ	1
597	grossWeightInputDecimalLengthError	error	wms	総重量(g) は小数3桁以内を入力して下さい。	小数3桁以内	1
598	grossWeightInputIntegerLengthError	error	wms	総重量(g)は整数[0]桁以内を入力して下さい。	整数[0]桁以内	1
599	grossWeightInputRequestMinIsZeroError	error	wms	総重量(g)は最小0以上を入力して下さい。	最小0以上	1
600	gtin14DuplicateError	error	wms	GTIN1が重複しています。	重複	1
601	handlingAddressBulkInputCheckInputMaxError	error	wms	取扱局は最大20文字以下を入力して下さい。	最大20文字以下	1
602	handlingAddressCheckFullWidthOnlyError	error	wms	取扱局 全角文字のみ	全角文字のみ	1
603	handlingAddressCheckInputMaxError	error	wms	取扱局は最大[0]文字以下を入力して下さい。	最大[0]文字以下	1
604	handyCarrierTraceNumLoadComplete	error	wms	対象の追跡Noは積込検品済です。		1
605	handyClientCenterAuthError	error	wms	選択した拠点ーと荷主を使う権限がありません。管理者に連絡してください。		1
606	handyConfirmInterruptResume	error	wms	中断データが存在します再開しますか？		1
607	handyCouldNotDeleteNotComplete	error	wms	検品未完了のデータは削除できません。		1
608	handyCustomerNotInShippingInstError	error	wms	納品先は出荷指示に存在しません。		1
609	handyDataNotFoundError	error	wms	該当データが存在しません。		1
610	handyDateError	error	wms	日付の入力が不正です(形式:YYYYMMDD)。		1
611	handyDeliveryCourseCdDiffError	error	wms	配送コースCDが異なります。確認して下さい。		1
612	handyDepositNotSelectError	error	wms	預託が選択されていません。		1
613	handyErrorSlipNo	error	wms	エラーの伝票Noです。		1
614	handyInputBoxCdInfo	info	wms	使用する荷材CDを入力してください。		1
615	handyInventoryInputError	error	wms	該当の棚卸データは全て在庫調整済のため、棚卸入力できません。		1
616	handyJanCdDifferError	error	wms	銘柄が異なります。		1
617	handyJanCdInstNumOverError	error	wms	該当のアイテムの指示数を超えています。		1
618	handyJanCdNotInputError	error	wms	銘柄をスキャンして下さい。		1
619	handyJanCdQtyOverError	error	wms	該当のアイテムの数量を超えています。		1
620	handyJanCdQtyShortageError	error	wms	該当のアイテムの数量が不足です。		1
621	handyJanCdSpgQtyOverError	error	wms	該当のアイテムの残数を超えています。		1
622	handyJanCompleteNoInput	error	wms	完了時、ソースCDをクリアして下さい。		1
623	handyLocNotNormal	error	wms	仮ロケは入庫仮ロケーションを入力してください。		1
624	handyLocOrJancdOrStockLabelNoNotBlankError	error	wms	ロケーションまたはソースCDまたは入庫ラベルNo.を入力してください。		1
625	handyLoginAuthError	error	wms	ログインできません。再度入力してください。		1
626	handyLoginCenterAuthError	error	wms	選択した拠点ーを使う権限がありません。管理者に連絡してください。		1
627	handyLoginClientAuthError	error	wms	選択した荷主を使う権限がありません。管理者に連絡してください。		1
628	handyMenuDefError	error	wms	メニューの設定を確認してください。		1
629	handyNoStockCount	error	wms	棚卸データ未作成。		1
630	handyOutlocInlocSameError	error	wms	出庫ロケと入庫ロケが同一です。		1
631	handyPickingWorkNoDeleted	error	wms	対象の出庫作業Noが削除されました。		1
632	handyPickingWorkNoInputError	error	wms	出荷梱包Noを入力して下さい。		1
633	handyPrinterAlreadyRegisterError	error	wms	すでに登録されています。		1
634	handyPrinterSelectPrinterGroupNotSet	error	wms	プリンタグループを設定していません。		1
635	handyPrinterSelectPrinterNotSet	error	wms	プリンタを設定していません。		1
636	handyPrinterSelectReportLayoutNotSet	error	wms	帳票レイアウトを設定していません。		1
637	handyPrinterSelectTrayNotSet	error	wms	トレイを設定していません。		1
638	handyProcessTypeNotSelectError	error	wms	処理区分が選択されていません。		1
639	handyQtyCompleteNoInput	error	wms	完了時、数量をクリアして下さい。		1
640	handyQtyMustGreaterThenOne	error	wms	数量は1以上で入力して下さい。		1
641	handyReceiveNoPlanNotInput	error	wms	予定無し入荷が行われていません。		1
642	handyReceiveNotInput	error	wms	検品が行われていません。		1
643	handyReceiveQtyOverError	error	wms	検品数が予定数を超えています。		1
644	handyReceiveStoreJanNotFoundError	error	wms	該当のソースCD/銘柄CDが入庫実績データに存在しません。		1
645	handyReceiveStoreJanQtyZeroError	error	wms	該当のソースCD/銘柄CDの入庫数が0です。		1
646	handyReceiveStoreJanStockNotFoundError	error	wms	該当のソースCD/銘柄CDで取得した入庫実績データから仮ロケに入荷した在庫データが存在しません。		1
647	handyReceiveStoreJanStockQtyZeroError	error	wms	該当のソースCD/銘柄CDの仮ロケに入荷した在庫データの在庫数が0です。		1
648	handyReceiveStoreJanStoredError	error	wms	該当のソースCD/銘柄CDが全て格納済です。		1
649	handyReceiveStoreKariLocStockNotFoundError	error	wms	該当の仮ロケに入荷した在庫データが存在しません。		1
650	handyReceiveStoreLabelStockNotFoundError	error	wms	該当のラベルNOに入荷した在庫データ（仮ロケ）が存在しません。		1
651	handyReceiveStoreLabelStockQtyZeroError	error	wms	該当のラベルNOに入荷した在庫データの在庫数が0です。		1
652	handyReceiveStoreLimitDtNotFoundError	error	wms	該当の期限日が入庫実績データに存在しません。		1
653	handyReceiveStoreLimitDtQtyZeroError	error	wms	該当の期限日の入庫数が0です。		1
654	handyReceiveStoreLimitDtStockNotFoundError	error	wms	該当の期限日で取得した入庫実績データから仮ロケに入荷した在庫データが存在しません。		1
655	handyReceiveStoreLimitDtStockQtyZeroError	error	wms	該当の期限日の仮ロケに入荷した在庫データの在庫数が0です。		1
656	handyReceiveStoreLimitDtStoredError	error	wms	該当の期限日が全て格納済です。		1
657	handyReceiveStoreLocNormal	error	wms	ロケは通常ロケーションを入力してください。		1
658	handyReceiveStoreLotLimitDtNotFoundError	error	wms	該当のロット、期限日が入庫実績データに存在しません。		1
659	handyReceiveStoreLotLimitDtQtyZeroError	error	wms	該当のロット、期限日の入庫数が0です。		1
660	handyReceiveStoreLotLimitDtStockNotFoundError	error	wms	該当のロット、期限日で取得した入庫実績データから仮ロケに入荷した在庫データが存在しません。		1
661	handyReceiveStoreLotLimitDtStockQtyZeroError	error	wms	該当のロット、期限日の仮ロケに入荷した在庫データの在庫数が0です。		1
662	handyReceiveStoreLotLimitDtStoredError	error	wms	該当のロット、期限日が全て格納済です。		1
663	handyReceiveStoreLotNotFoundError	error	wms	該当のロットが入庫実績データに存在しません。		1
664	handyReceiveStoreLotQtyZeroError	error	wms	該当のロットの入庫数が0です。		1
665	handyReceiveStoreLotStockNotFoundError	error	wms	該当のロットで取得した入庫実績データから仮ロケに入荷した在庫データが存在しません。		1
666	handyReceiveStoreLotStockQtyZeroError	error	wms	該当のロットの仮ロケに入荷した在庫データの在庫数が0です。		1
667	handyReceiveStoreLotStoredError	error	wms	該当のロットが全て格納済です。		1
668	handyReceiveStoreQtyError	error	wms	入荷数を超えて格納はできません。		1
669	handyReceiveStoreWorkNoNotFoundError	error	wms	該当の伝票No.が入庫実績データに存在しません。		1
