COL_ID	ITEM_ID	COL_CD	DICT_ID	COL_ORDER	COL_TYPE	VISIBLE	EDITABLE	TEXT_ALIGN	NECESSARY	COL_WIDTH	IN_COL_INDEX	IN_COL_DEFAULT_VALUE
899	2344	mcustomer.customerNm	593	2	text	1	0		0	300		
900	2344	deliveryOrder	5144	3	number	1	1	right	0	70		
901	2344	deliveryReadTime	5145	4	number	1	1	right	0	140		
902	2344	delFlg	805	5	dropdown	1	1		1	110		
903	2358	deliveryCourseCd	5143	1	text	1	0		0	125		
904	2358	deliveryCourseNm	599	2	text	1	0		0	300		
905	2358	paymentTerm	2973	3	text	0	0		0	125		
906	2358	bclassDtlByPaymentTerm.vdict.dictNm	2974	4	text	0	0		0	300		
907	2358	mcarrier.carrierCd	284	5	text	1	0		0	110		
908	2358	trackingNumberingKey	1686	6	text	1	0		0	250		
909	2358	trackingNumberingAfterKey	1687	7	text	1	0		0	300		
910	2358	trackingNumberingUnit	1684	8	text	1	0		0	180		
911	2358	bclassDtlByTrackingNumberingUnit.vdict.dictNm	1685	9	text	1	0		0	200		
912	2358	tagType	1292	10	text	1	0		0	125		
913	2358	mcenterClassDtlByTagType.vdict.dictNm	1293	11	text	1	0		0	200		
914	2358	tagTypeAfter	1681	12	text	1	0		0	270		
915	2358	mcenterClassDtlByTagTypeAfter.vdict.dictNm	1682	13	text	1	0		0	270		
916	2358	tagDataType	1694	14	text	1	0		0	180		
917	2358	mcenterClassDtlByTagDataType.vdict.dictNm	1235	15	text	1	0		0	270		
918	2358	pickingTime	449	16	datetime	1	0		0	180		
919	2358	stowageTime	481	17	datetime	1	0		0	180		
920	2358	shippingTime	444	18	datetime	1	0		0	180		
921	2358	delFlg	1196	19	text	1	0		0	125		
922	2358	bclassDtlByDelFlg.vdict.dictNm	1197	20	text	1	0		0	125		
923	2358	mcenter.centerCd	202	21	text	1	0		0	125		
924	2358	mcenter.centerNm	208	22	text	1	0		0	180		
925	2369	deliveryCourseCd	5143	1	text	1	0		0	125		
926	2369	deliveryCourseNm	599	2	text	1	0		0	300		
927	2369	mcarrier.carrierCd	284	3	text	1	0		0	110		
928	2369	mcarrier.carrierNm	286	4	text	1	0		0	300		
929	2369	mcarrier.carrierAbbr	287	5	text	1	0		0	300		
930	2369	pickingTime	449	6	datetime	1	0		0	180		
931	2369	stowageTime	481	7	datetime	1	0		0	180		
932	2369	shippingTime	444	8	datetime	1	0		0	180		
933	2369	mcenter.centerCd	202	9	text	1	0		0	200		
934	2369	mcenter.centerNm	208	10	text	1	0		0	200		
935	2376	deliveryCourseCd	5143	1	text	1	0		0	125		
936	2376	deliveryCourseNm	599	2	text	1	0		0	300		
937	2401	workDt	387	1	date	1	0		0	150		
938	2401	shippingDt	443	2	date	1	0		0	150		
939	2401	shippingTime	444	3	text	1	0		0	110		
940	2401	deliveryCourseCd	5143	4	text	1	0		0	125		
941	2401	deliveryCourseNm	599	5	text	1	0		0	300		
942	2401	carrierCd	284	6	text	1	0		0	110		
943	2401	carrierNm	286	7	text	1	0		0	300		
944	2401	pickingBatchNo	452	8	text	1	0		0	170		
945	2401	shippingStatus	433	9	text	1	0		0	125		
946	2401	shippingStatusNm	899	10	text	1	0		0	155		
947	2401	shippingSlipNo	812	11	number	1	0	right	0	150		
948	2401	num	813	12	number	1	0	right	0	150		
949	2401	countProductCd	814	13	number	1	0	right	0	150		
950	2401	instNum	397	14	number	1	0	right	0	95		
951	2401	allocNum	815	15	number	1	0	right	0	150		
952	2401	countShippingPackingNo	816	16	number	1	0	right	0	60		
953	2401	pickingTime	449	17	text	1	0		0	110		
954	2401	stowageTime	481	18	text	1	0		0	110		
955	2401	sumGrossWeight	817	19	number	1	0	right	0	170		
956	2401	picListStatus1	818	20	number	1	0	right	0	250		
957	2401	picListStatus2	819	21	number	0	0	right	0	250		
958	2401	chkStatus	820	22	number	1	0	right	0	110		
959	2401	invoiceCreate	821	23	number	1	0	right	0	190		
960	2401	packingOut	822	24	number	1	0	right	0	155		
961	2401	loadingStatus	1648	25	number	1	0	right	0	125		
962	2401	shippingFixed	823	26	number	1	0	right	0	125		
963	2401	clientCd	297	27	text	1	0		0	125		
964	2401	clientNm	303	28	text	1	0		0	200		
965	2401	centerCd	202	29	text	1	0		0	125		
966	2401	centerNm	208	30	text	1	0		0	200		
967	2411	customerCd	591	1	text	1	0		0	200		
968	2411	customerNm	593	2	text	1	0		0	300		
969	2411	customerAbbr	697	3	text	1	0		0	300		
970	2411	address1	431	4	text	1	0		0	300		
971	2411	zipCd	5128	5	text	1	0		0	125		
972	2411	telNo	5129	6	text	1	0		0	250		
973	2411	mclient.clientCd	297	7	text	1	0		0	200		
974	2411	mclient.clientNm	303	8	text	1	0		0	200		
975	2418	customerCd	591	1	text	1	0		0	200		
976	2418	customerNm	593	2	text	1	0		0	300		
977	2437	supplierrCvFlg	5798	1	text	1	0		0	200		
978	2437	landing	5799	2	text	1	0		0	300		
979	2437	supplierrCvNo	5481	3	text	1	0		0	300		
980	2437	supplierrCvNo2	5800	4	text	1	0		0	150		
981	2437	supplierrCvNo1	5801	5	text	1	0		0	150		
982	2437	shipmentDt	5802	6	date	1	0		0	150		
983	2437	arrivalDt	5803	7	date	1	0		0	150		
984	2437	plannedCar	5589	8	text	1	0		0	300		
985	2437	achievedCar	5590	9	text	1	0		0	300		
986	2437	transportationCo	711	10	text	1	0		0	300		
987	2437	carNo	5804	11	number	1	0	right	0	150		
988	2437	genericPalletNo	5805	12	number	1	0	right	0	150		
989	2437	otherPalletNo	5807	13	number	1	0	right	0	150		
990	2437	rcvSumQty1Pallet	5806	14	number	1	0	right	0	150		
991	2437	no	2441	15	number	1	0	right	0	150		
992	2437	sum	5808	16	number	1	0	right	0	150		
993	2437	sealNo1	5809	17	number	1	0	right	0	150		
994	2437	sealNo2	5810	18	number	1	0	right	0	150		
995	2437	sealNo3	5811	19	number	1	0	right	0	150		
996	2437	centerCd	4971	20	text	0	0		0	150		
997	2437	centerNm	4972	21	text	0	0		0	300		
998	2437	clientCd	297	22	text	0	0		0	150		
999	2437	clientNm	303	23	text	0	0		0	300		
1000	2517	mimportType.importTypeCd	2249	1	text	1	0		0	160		
1001	2517	mimportType.importTypeNm	2257	2	text	1	0		0	160		
1002	2517	importDt	2258	3	date	1	0		0	105		
1003	2517	tshippingInstH.shippingDt	443	4	date	1	0		0	105		
1004	2517	tshippingInstH.workDt	387	5	date	1	0		0	105		
1005	2517	orderNo	2248	6	text	1	0		0	255		
1006	2517	mergeIdForDisplay	2282	7	text	1	0		0	110		
1007	2517	mergeStatus	2368	8	text	1	0		0	140		
1008	2517	tshippingInstH.tallocInstH.tpickingH.pickingWorkNo	450	9	text	1	0		0	125		
1009	2517	comment1	2268	10	text	1	0		0	250		
1010	2517	tshippingInstH.updDt	355	11	datetime	1	0		0	185		
1011	2517	comment2	2269	12	text	1	0		0	250		
1012	2517	tshippingInstH.deliveryCourseCd	5143	13	text	1	0		0	125		
1013	2517	tshippingInstH.mdeliveryCourse.deliveryCourseNm	599	14	text	1	0		0	170		
1014	2517	tshippingInstH.shippingStatus	433	15	text	1	0		0	125		
1015	2517	tshippingInstH.bclassDtlByShippingStatus.vdict.dictNm	899	16	text	1	0		0	140		
1016	2517	tshippingInstH.stockOutFlg	338	17	text	1	0		0	90		
1017	2517	tshippingInstH.bclassDtlByStockOutFlg.vdict.dictNm	2299	18	text	1	0		0	160		
1018	2517	tshippingInstH.errorFlg	187	19	text	1	0		0	110		
1019	2517	tshippingInstH.bclassDtlByErrorFlg.vdict.dictNm	2265	20	text	1	0		0	160		
1020	2517	tecOrderRAsOne.statementOutFlg	2261	21	text	1	0		0	160		
1021	2517	tecOrderRAsOne.bclassDtlByStatementOutFlg.vdict.dictNm	2262	22	text	1	0		0	170		
1022	2517	tecOrderRAsOne.invoiceCreateFlg	2263	23	text	1	0		0	220		
1023	2517	tecOrderRAsOne.bclassDtlByInvoiceCreateFlg.vdict.dictNm	2264	24	text	1	0		0	250		
1024	2517	delivMethod	2250	25	text	1	0		0	160		
1025	2517	delivType	2289	26	text	1	0		0	160		
1026	2517	delivCompany	2290	27	text	1	0		0	160		
1027	2517	tshippingInstH.delivDt	2270	28	date	1	0		0	105		
1028	2517	tshippingInstH.delivTz	2271	29	text	1	0		0	160		
1029	2517	tshippingInstH.bclassDtlByDelivTz.vdict.dictNm	2312	30	text	1	0		0	160		
1030	2517	delivMatchFlg	2280	31	text	1	0		0	160		
1031	2517	bclassDtlByDelivMatchFlg.vdict.dictNm	2281	32	text	1	0		0	170		
1032	2517	orderZipCd	2274	33	text	1	0		0	160		
1033	2517	orderAddress1	2275	34	text	1	0		0	300		
1034	2517	orderAddress2	2276	35	text	1	0		0	300		
1035	2517	orderAddress3	2277	36	text	1	0		0	300		
1036	2517	orderCustomerNm	2278	37	text	1	0		0	170		
1037	2517	orderTelNo	2279	38	text	1	0		0	250		
1038	2517	delivZipCd	2283	39	text	1	0		0	160		
1039	2517	delivAddress1	2284	40	text	1	0		0	300		
1040	2517	delivAddress2	2285	41	text	1	0		0	300		
1041	2517	delivAddress3	2286	42	text	1	0		0	300		
1042	2517	delivCustomerNm	2287	43	text	1	0		0	170		
1043	2517	delivTelNo	2288	44	text	1	0		0	250		
1044	2517	priorityFlg	2291	45	text	1	0		0	160		
1045	2517	bclassDtlByPriorityFlg.vdict.dictNm	2292	46	text	1	0		0	160		
1046	2517	giftFlg	2256	47	text	1	0		0	160		
1047	2517	bclassDtlByGiftFlg.vdict.dictNm	2272	48	text	1	0		0	160		
1048	2517	noshi	2273	49	text	1	0		0	170		
1049	2517	orderDt	2266	50	date	1	0		0	105		
1050	2517	orderTime	2267	51	text	1	0		0	160		
1051	2517	tshippingInstH.errorMessageCd	188	52	text	1	0		0	200		
1052	2517	tshippingInstH.headMessageNm	794	53	text	1	0		0	200		
1053	2544	mimportType.mimportTypeBList[0].mediColumn.medi.ediNm	2316	1	text	1	0		0	160		
1054	2544	importDt	2258	2	date	1	0		0	150		
1055	2544	tshippingInstH.shippingDt	443	3	date	1	0		0	150		
1056	2544	tshippingInstH.workDt	387	4	date	1	0		0	150		
1057	2544	orderNo	2248	5	text	1	0		0	300		
1058	2544	mimportType.importTypeCd	2249	6	text	1	0		0	160		
1059	2544	mimportType.importTypeNm	2257	7	text	1	0		0	160		
1060	2544	tshippingInstH.shippingStatus	433	8	text	1	0		0	125		
1061	2544	tshippingInstH.bclassDtlByShippingStatus.vdict.dictNm	899	9	text	1	0		0	155		
1062	2544	tshippingInstH.deliveryCourseCd	5143	10	text	1	0		0	125		
1063	2544	tshippingInstH.mdeliveryCourse.deliveryCourseNm	599	11	text	1	0		0	300		
1064	2544	tecOrderRAsOne.invoiceCreateFlg	2263	12	text	1	0		0	220		
1065	2544	tecOrderRAsOne.bclassDtlByInvoiceCreateFlg.vdict.dictNm	2264	13	text	1	0		0	250		
1066	2544	tshippingInstH.stockOutFlg	338	14	text	1	0		0	90		
1067	2544	tshippingInstH.bclassDtlByStockOutFlg.vdict.dictNm	2299	15	text	1	0		0	160		
1068	2544	delivMethod	2250	16	text	1	0		0	160		
1069	2544	delivType	2289	17	text	1	0		0	160		
1070	2544	delivCompany	2290	18	text	1	0		0	160		
1071	2544	delivDt	589	19	date	1	0		0	150		
1072	2544	delivTz	2271	20	text	1	0		0	160		
1073	2544	priorityFlg	2291	21	text	1	0		0	160		
1074	2544	bclassDtlByPriorityFlg.vdict.dictNm	2292	22	text	1	0		0	160		
1075	2544	noshi	2273	23	text	1	0		0	170		
1076	2544	giftFlg	2256	24	text	1	0		0	160		
1077	2544	bclassDtlByGiftFlg.vdict.dictNm	2272	25	text	1	0		0	160		
1078	2544	delivZipCd	2283	26	text	1	0		0	160		
1079	2544	delivAddress1	2284	27	text	1	0		0	300		
1080	2544	delivAddress2	2285	28	text	1	0		0	300		
1081	2544	delivAddress3	2286	29	text	1	0		0	300		
1082	2544	tshippingInstH.mdeliveryCourse.tagDataType	1232	30	text	1	0		0	160		
1083	2544	tshippingInstH.mdeliveryCourse.mcenterClassDtlByTagDataType.vdict.dictNm	1235	31	text	1	0		0	170		
1084	2548	ediColumnNm	2325	1	text	1	1		1	170		
1085	2548	delFlg	805	2	dropdown	1	1		0	110		
1086	2557	ediNm	2316	1	text	1	0		0	160		
1087	2557	ediId	2318	2	text	1	0		0	160		
1088	2562	bculture.vdict.dictNm	1010	1	text	1	0		0	300		
1089	2562	dictNm	421	2	text	1	0		0	300		
1090	2562	mhtDictCultureAsOne.dictNm	1014	3	text	1	1		0	300		
1091	2567	dictNm	421	1	text	1	0		0	300		
1092	2567	mhtDictAsOne.dictNm	1031	2	text	1	1		0	300		
1093	2567	systemType	200	3	text	1	0		0	135		
1094	2567	dataType	1033	4	text	1	0		0	175		
1095	2575	messageCd	240	1	text	1	0		1	450		
1096	2575	messageNm	239	2	text	1	0		1	750		
1097	2575	messageType	503	3	text	1	0		0	160		
1098	2575	systemType	200	4	text	1	0		0	135		
1099	2575	bculture.vdict.dictNm	1010	5	text	1	0		0	300		
1100	2575	mhtMessageAsOne.messageNm	1178	6	text	1	1		0	750		
1101	2578	copyColumnNm	2374	1	dropdown	1	1		1	300		
1102	2601	mediColumn.ediColumnNm	2325	1	text	1	0		0	300		
1103	2601	columnNo	2351	2	number	1	1	right	0	100		
1104	2601	uploadColumnNm	2352	3	dropdown	1	1		0	250		
1105	2601	copyHColumnNm	1279	4	text	1	1		0	300		
1106	2601	copyBColumnNm	1280	5	text	1	1		0	300		
1107	2610	importTypeCd	2334	1	text	1	0		0	110		
1108	2610	importTypeNm	2257	2	text	1	0		0	160		
1109	2610	ediId	2318	3	text	1	0		0	160		
1110	2610	medi.ediNm	2316	4	text	1	0		0	160		
1111	2610	characterCd	2335	5	text	1	0		0	160		
1112	2610	lineFeedCd	2354	6	text	1	0		0	160		
1113	2610	bclassDtlByLineFeedCd.vdict.dictNm	2355	7	text	1	0		0	160		
1114	2610	delimiter	2337	8	text	1	0		0	160		
1115	2610	skippingRows	2338	9	number	1	0	right	0	160		
1116	2610	uploadTableNm	2339	10	text	1	0		0	190		
1117	2610	duplicateColumnNm	2340	11	text	1	0		0	160		
1118	2610	rcvIdColumnNm	2341	12	text	1	0		0	160		
1119	2610	rowNoColumnNm	2342	13	text	1	0		0	160		
1120	2610	giftStatementType	2343	14	text	1	0		0	160		
1121	2610	bclassDtlByGiftStatementType.vdict.dictNm	2356	15	text	1	0		0	170		
1122	2610	giftStatementDetail	2344	16	text	1	0		0	190		
1123	2610	okeepingDays	2345	17	number	1	0	right	0	160		
1124	2610	statementTitle	2346	18	text	1	0		0	300		
1125	2610	statementUrl	2347	19	text	1	0		0	500		
1126	2623	inventoryInstKbnNm	5753	1	text	1	0		0	150		
1127	2623	inventoryKey	5661	2	text	1	0		0	150		
1128	2623	inventoryDt	5754	3	date	1	0		0	150		
1129	2623	productDivisionNm	4936	4	text	1	0		0	150		
1130	2623	lineBlock	5320	5	text	1	0		0	150		
1131	2623	directionalPiston	5758	6	text	1	0		0	150		
1132	2623	locationGrpNm	5315	7	text	1	0		0	150		
1133	2623	locationCd	262	8	text	1	0		0	200		
1134	2623	fromLocationCd	725	9	text	1	0		0	200		
1135	2623	toLocationCd	726	10	text	1	0		0	200		
1136	2623	productCd	4918	11	text	1	0		0	150		
1137	2623	productNm	4960	12	text	1	0		0	300		
1138	2623	centerCd	4971	13	text	0	0		0	150		
1139	2623	centerNm	4972	14	text	0	0		0	150		
1140	2623	clientCd	297	15	text	0	0		0	150		
1141	2623	clientNm	303	16	text	0	0		0	150		
1142	2623	inventoryInstKbn	5759	17	text	0	0		0	150		
1143	2623	locationGrp	5760	18	text	0	0		0	150		
1144	2623	productDivision	5719	19	text	0	0		0	150		
1145	2643	mproduct.productCd	465	1	text	1	0		0	245		
1146	2643	mproduct.janCd	180	2	text	1	0		0	205		
1147	2643	mproduct.productNm	469	3	text	1	0		0	300		
1148	2643	mproduct.productAbbr	470	4	text	1	0		0	300		
1149	2643	productUnit	2921	5	text	1	0		0	90		
1150	2643	mcustomerByDepositId.customerCd	622	6	text	1	0		0	160		
1151	2643	mcustomerByDepositId.customerNm	624	7	text	1	0		0	300		
1152	2643	mstockType.stockTypeCd	381	8	text	1	0		0	110		
1153	2643	mstockType.vdict.dictNm	851	9	text	1	0		0	110		
1154	2643	unitNumBreakdown	2702	10	text	1	0	right	0	220		
1155	2643	storeLabelNo	573	11	text	1	0		0	140		
1156	2643	mcustomerBySupplierId.customerCd	390	12	text	1	0		0	200		
1157	2643	mcustomerBySupplierId.customerNm	393	13	text	1	0		0	300		
1158	2643	mcustomerBySupplierId.customerAbbr	701	14	text	1	0		0	250		
1159	2643	lot	266	15	text	1	0		0	170		
1160	2643	limitDt	313	16	date	1	0		0	150		
1161	2643	mlocation.locationNm	265	17	text	1	0		0	250		
1162	2643	storeDt	583	18	date	1	0		0	150		
1163	2643	chargeNum	921	19	number	1	0	right	0	140		
1164	2643	allocNum	922	20	number	1	0	right	0	125		
1165	2643	moveNum	923	21	number	1	0	right	0	125		
1166	2643	inventoryBeforeBreakdown	2707	22	text	1	0	right	0	200		
1167	2643	tstock.chargeNum	926	23	number	1	0	right	0	140		
1168	2643	tstock.allocNum	927	24	number	1	0	right	0	125		
1169	2643	tstock.moveNum	928	25	number	1	0	right	0	125		
1170	2643	adjQty	929	26	number	1	0	right	0	140		
1171	2643	breakdownN	2936	27	text	1	0	right	0	200		
1172	2643	inventoryNum	932	28	number	1	0	right	0	95		
1173	2643	inventoryBreakdown	2926	29	text	1	0	right	0	200		
1174	2643	diffQty	935	30	number	1	0	right	0	95		
1175	2643	histAddUser	936	31	text	1	0		0	160		
1176	2643	inputDt	588	32	datetime	1	0		0	180		
1177	2643	bclassDtlByStockAdjustFlg.vdict.dictNm	938	33	text	1	0		0	160		
1178	2643	mwarehouse.warehouseCd	494	34	text	1	0		0	85		
1179	2643	mwarehouse.warehouseNm	496	35	text	1	0		0	300		
1180	2643	mlocation.mzone.zoneCd	211	36	text	1	0		0	90		
1181	2643	mlocation.mzone.zoneNm	213	37	text	1	0		0	170		
1182	2643	tinventoryH.mclient.clientCd	297	38	text	1	0		0	200		
1183	2643	tinventoryH.mclient.clientNm	303	39	text	1	0		0	200		
1184	2643	tinventoryH.mcenter.centerCd	202	40	text	1	0		0	200		
1185	2643	tinventoryH.mcenter.centerNm	208	41	text	1	0		0	200		
1186	2683	targetDate	5383	1	date	1	0		0			
1187	2683	targetDateEdit	5386	2	text	1	0		0			
1188	2683	sundayFlgNm	5384	3	text	1	0		0			
1189	2683	invDate	5385	4	date	1	0		0			
1190	2683	invDateEdit	5386	5	text	1	0		0			
1191	2683	updDt	355	6	datetime	1	0		0			
1192	2683	updUser	4970	7	text	1	0		0			
1193	2716	hinventoryH.histDt	628	1	date	1	0		0	150		
1194	2716	hinventoryH.inventoryDt	514	2	date	1	0		0	150		
1195	2716	hinventoryH.batchNum	222	3	text	1	0		0	150		
1196	2716	locationCd	262	4	text	1	0		0	200		
1197	2716	locationNm	265	5	text	1	0		0	250		
1198	2716	productCd	465	6	text	1	0		0	245		
1199	2716	productNm	469	7	text	1	0		0	300		
1200	2716	inventoryNum	513	8	number	1	0	right	0	100		
1201	2716	chargeNum	279	9	number	1	0	right	0	150		
1202	2716	allocNum	281	10	number	1	0	right	0	95		
1203	2716	moveNum	1673	11	number	1	0	right	0	245		
1204	2716	unitNum	585	12	number	0	0	right	0	170		
1205	2716	lot	266	13	text	1	0		0	170		
1206	2716	limitDt	313	14	date	1	0		0	150		
1207	2716	storeLabelNo	573	15	text	1	0		0	140		
1208	2716	storeDt	583	16	date	1	0		0	150		
1209	2716	mstockType.stockTypeCd	381	17	text	1	0		0	110		
1210	2716	mstockType.vdict.dictNm	851	18	text	1	0		0	110		
1211	2716	depositCd	622	19	text	1	0		0	160		
1212	2716	depositNm	624	20	text	1	0		0	300		
1213	2716	supplierCd	390	21	text	1	0		0	200		
1214	2716	supplierNm	393	22	text	1	0		0	300		
1215	2716	warehouseCd	494	23	text	1	0		0	85		
1216	2716	warehouseNm	496	24	text	1	0		0	300		
1217	2716	inputType	1727	25	text	1	0		0	110		
1218	2716	bclassDtlByInputType.vdict.dictNm	1728	26	text	1	0		0	110		
1219	2716	stockAdjustFlg	1729	27	text	1	0		0	150		
1220	2716	bclassDtlByStockAdjustFlg.vdict.dictNm	1730	28	text	1	0		0	170		
1221	2716	hinventoryH.clientCd	297	29	text	1	0		0	200		
1222	2716	hinventoryH.clientNm	303	30	text	1	0		0	200		
1223	2716	hinventoryH.centerCd	202	31	text	1	0		0	200		
1224	2716	hinventoryH.centerNm	208	32	text	1	0		0	200		
1225	2731	tinventoryH.inventoryDt	514	1	date	1	0		0	150		
1226	2731	mlocation.locationNm	265	2	text	1	0		0	250		
1227	2731	mproduct.productCd	465	3	text	1	0		0	245		
1228	2731	mproduct.janCd	180	4	text	1	0		0	205		
1229	2731	mproduct.productNm	469	5	text	1	0		0	300		
1230	2731	productUnit	2921	6	text	1	0		0	90		
1231	2731	storeLabelNo	573	7	text	1	0		0	140		
1232	2731	lot	266	8	text	1	0		0	170		
1233	2731	limitDt	313	9	date	1	0		0	150		
1234	2731	storeDt	583	10	date	1	0		0	150		
1235	2731	mcustomerByDepositId.customerCd	622	11	text	1	0		0	160		
1236	2731	mcustomerByDepositId.customerNm	624	12	text	1	0		0	300		
1237	2731	mstockType.stockTypeCd	381	13	text	1	0		0	110		
1238	2731	mstockType.vdict.dictNm	851	14	text	1	0		0	110		
1239	2731	mcustomerBySupplierId.customerCd	390	15	text	1	0		0	200		
1240	2731	mcustomerBySupplierId.customerNm	393	16	text	1	0		0	300		
1241	2731	unitNumBreakdown	2702	17	text	1	0	right	0	220		
1242	2731	chargeNum	921	18	number	1	0	right	0	140		
1243	2731	allocNum	922	19	number	1	0	right	0	125		
1244	2731	moveNum	923	20	number	1	0	right	0	125		
1245	2731	inventoryBeforeBreakdown	2707	21	text	1	0	right	0	200		
1246	2731	inventoryNum	932	22	number	1	0	right	0	95		
1247	2731	inventoryBreakdown	2926	23	text	1	0	right	0	200		
1248	2731	updUser	936	24	text	1	0		0	160		
1249	2731	updDt	588	25	datetime	1	0	center	0	180		
1250	2731	mwarehouse.warehouseCd	494	26	text	1	0		0	85		
1251	2731	mwarehouse.warehouseNm	496	27	text	1	0		0	300		
1252	2731	mlocation.mzone.zoneCd	211	28	text	1	0		0	90		
1253	2731	mlocation.mzone.zoneNm	213	29	text	1	0		0	170		
1254	2731	mproduct.productAbbr	470	30	text	1	0		0	300		
1255	2731	mcustomerBySupplierId.customerAbbr	701	31	text	1	0		0	250		
1256	2731	tinventoryH.mclient.clientCd	297	32	text	1	0		0	200		
1257	2731	tinventoryH.mclient.clientNm	303	33	text	1	0		0	200		
1258	2731	tinventoryH.mcenter.centerCd	202	34	text	1	0		0	200		
1259	2731	tinventoryH.mcenter.centerNm	208	35	text	1	0		0	200		
1260	2756	inventoryInstKbn	5753	1	text	1	0		0	250		
1261	2756	instructionKey	5661	2	text	1	0		0	250		
1262	2756	inventoryDt	5608	3	date	1	0		0	250		
1263	2756	addDt	5754	4	datetime	1	0		0	250		
1264	2756	lineBlock	5320	5	text	1	0		0	250		
1265	2756	directionalPiston	5758	6	text	1	0		0	250		
1266	2756	sortingOrder	5776	7	number	1	0		0	250		
1267	2756	sortingNumTimes	5789	8	number	1	0		0	250		
1268	2756	locationCd	262	9	text	1	0		0	250		
1269	2756	locationGrp	5315	10	text	1	0		0	250		
1270	2756	productCd	4918	11	text	1	0		0	250		
1271	2756	janCd	180	12	text	0	0		0	250		
1272	2756	productNm	4960	13	text	1	0		0	250		
1273	2756	productUnit	2921	14	text	0	0		0	250		
1274	2756	cggdid	4989	15	text	1	0		0	250		
1275	2756	firmTransportCd	4920	16	text	1	0		0	250		
1276	2756	unitNumBreakdown	2702	17	text	1	0	right	0	250		
1277	2756	chargeNum	5777	18	number	1	0	right	0	250		
1278	2756	allocNum	5778	19	number	1	0	right	0	250		
1279	2756	moveNum	5779	20	number	1	0	right	0	250		
1280	2756	inventoryBeforeBreakdown	5780	21	text	1	0	right	0	250		
1281	2756	inventoryNum	5790	22	number	1	1	right	0	250		
1282	2756	inventoryItems	5781	23	text	1	0	right	0	250		
1283	2756	differenceNum	5782	24	text	1	0	right	0	250		
1284	2756	differenceItems	5783	25	text	1	0	right	0	250		
1285	2756	noShippingFlg	5784	26	text	1	0		0	250		
1286	2756	updDt	5785	27	datetime	1	0		0	250		
1287	2756	lot	266	28	text	0	0		0	250		
1288	2756	limitDt	313	29	date	0	0		0	250		
1289	2756	storeLabelNo	1657	30	text	0	0		0	250		
1290	2756	storeDt	583	31	date	0	0		0	250		
1291	2756	stockTypeCd	381	32	text	0	0		0	250		
1292	2756	stockTypeNm	851	33	text	0	0		0	250		
1293	2756	depositCustomerCd	622	34	text	0	0		0	250		
1294	2756	depositCustomerNm	624	35	text	0	0		0	250		
1295	2756	supplierCustomerCd	390	36	text	0	0		0	250		
1296	2756	supplierCustomerNm	393	37	text	0	0		0	250		
1297	2756	histAddUser	936	38	text	0	0		0	250		
1298	2756	inputDt	588	39	datetime	0	0		0	250		
1299	2756	stockAdjustFlg	938	40	text	0	0		0	250		
1300	2756	warehouseCd	494	41	text	0	0		0	250		
1301	2756	warehouseNm	496	42	text	0	0		0	250		
1302	2756	zoneCd	211	43	text	0	0		0	250		
1303	2756	zoneNm	213	44	text	0	0		0	250		
1304	2756	clientCd	297	45	text	0	0		0	250		
1305	2756	clientNm	303	46	text	0	0		0	250		
1306	2756	centerCd	4971	47	text	1	0		0	250		
1307	2756	centerNm	4972	48	text	1	0		0	250		
1308	2756	userNum4	5786	49	text	0	0		0	250		
1309	2756	inventoryDtTime	5787	50	datetime	0	0		0	250		
1310	2756	fcflg	4942	51	text	0	0		0	250		
1311	2756	usernum3	5247	52	text	0	0		0	250		
1312	2790	mlocation.locationNm	265	1	text	1	0		0			
1313	2790	mproduct.productCd	465	2	text	1	0		0			
1314	2790	mproduct.productAbbr	469	3	text	1	0		0			
1315	2791	mlocation.locationNm	265	1	text	1	0		0			
1316	2791	mproduct.productCd	465	2	text	1	0		0			
1317	2791	mproduct.janCd	180	3	text	1	0		0			
1318	2791	mproduct.productAbbr	469	4	text	1	0		0			
1319	2791	productUnit	2921	5	text	1	0		0			
1320	2791	unitNumBreakdown	2702	6	text	1	0	right	0			
1321	2791	inventoryNum	932	7	calcnumber	1	1	right	0			
1322	2791	inventoryNumMultiText	2890	8	number	0	1	right	0			
1323	2791	chargeNum	921	9	number	1	0	right	0			
1324	2791	chargeNumBreakdown	2707	10	text	1	0	right	0			
1325	2791	lot	266	11	text	1	0		0			
1326	2791	limitDt	313	12	date	1	0		0			
1327	2791	storeLabelNo	573	13	text	1	0		0			
1328	2791	storeDt	583	14	date	1	0		0			
1329	2791	mstockType.stockTypeCd	381	15	text	1	0		0			
1330	2791	mstockType.vdict.dictNm	851	16	text	1	0		0			
1331	2791	mcustomerByDepositId.customerCd	622	17	text	1	0		0			
1332	2791	mcustomerByDepositId.customerAbbr	624	18	text	1	0		0			
1333	2791	mwarehouse.warehouseCd	494	19	text	1	0		0			
1334	2791	mwarehouse.warehouseAbbr	496	20	text	1	0		0			
1335	2791	mlocation.mzone.zoneCd	211	21	text	1	0		0			
1336	2791	mlocation.mzone.zoneNm	213	22	text	1	0		0			
1337	2829	centerCd	4971	1	text	1	0		0			
1338	2829	centerNm	4972	2	text	1	0		0			
1339	2829	locationCd	262	3	text	1	0		0			
1340	2829	locationNm	265	4	text	1	0		0			
1341	2829	locGroupNm	5315	5	text	1	0		0			
1342	2829	allocNgFlgNm	5316	6	text	1	0		0			
1343	2829	zone	724	7	text	1	0		0			
