REPORT_LAYOUT_ITEM_ID	REPORT_LAYOUT_ID	ITEM_CD	DICT_ID	ITEM_TYPE	VISIBLE	ITEM_FORMAT
239	13	lblStoreLoc1	1863	String	1	
240	13	lblCaseNum	1127	String	1	
241	13	lblStoreNum	2927	String	1	
242	13	lblBreakdown	2681	String	1	
243	13	lblStringUnitNum	585	String	1	
244	13	lblStoreLabelNo	573	String	1	
245	13	lblStoreLoc2	1126	String	1	
246	13	lblShippingLoc2	1126	String	1	
247	13	lblTitle	1123	String	1	
248	13	lblStoreDt	583	String	1	
249	13	lblJancd	180	String	1	
250	14	lblClientNm	734	String	1	
251	14	lblCntrNm	5142	String	1	
252	14	lblProdCd	765	String	1	
253	14	lblDepositNm	762	String	1	
254	14	lblStockType	763	String	1	
255	14	lblLimitDt	313	String	1	
256	14	lblLot	266	String	1	
257	14	lblWarehouseNm	723	String	1	
258	14	lblZoneNm	724	String	1	
259	14	lblTLocationNm1	1125	String	1	
260	14	lblTLocationNm2	1126	String	1	
261	14	lblPinkLoc1	1128	String	1	
262	14	lblPinkLoc2	1126	String	1	
263	14	lblShippingLoc1	1864	String	1	
264	14	lblStoreLoc1	1863	String	1	
265	14	lblCaseNum	1127	String	1	
266	14	lblStoreNum	2927	String	1	
267	14	lblBreakdown	2681	String	1	
268	14	lblStringUnitNum	585	String	1	
269	14	lblStoreLabelNo	573	String	1	
270	14	lblStoreLoc2	1126	String	1	
271	14	lblShippingLoc2	1126	String	1	
272	14	lblTitle	1123	String	1	
273	14	lblStoreDt	583	String	1	
274	14	lblJancd	180	String	1	
275	15	lblClientNm	734	String	1	
276	15	lblCntrNm	5142	String	1	
277	15	lblProdCd	765	String	1	
278	15	lblDepositNm	762	String	1	
279	15	lblStockType	763	String	1	
280	15	lblLimitDt	313	String	1	
281	15	lblLot	266	String	1	
282	15	lblWarehouseNm	723	String	1	
283	15	lblZoneNm	724	String	1	
284	15	lblTLocationNm1	1125	String	1	
285	15	lblTLocationNm2	1126	String	1	
286	15	lblPinkLoc1	1128	String	1	
287	15	lblPinkLoc2	1126	String	1	
288	15	lblShippingLoc1	1864	String	1	
289	15	lblStoreLoc1	1863	String	1	
290	15	lblCaseNum	1127	String	1	
291	15	lblStoreNum	2927	String	1	
292	15	lblBreakdown	2681	String	1	
293	15	lblStringUnitNum	585	String	1	
294	15	lblStoreLabelNo	573	String	1	
295	15	lblStoreLoc2	1126	String	1	
296	15	lblShippingLoc2	1126	String	1	
297	15	lblTitle	1123	String	1	
298	15	lblStoreDt	583	String	1	
299	15	lblJancd	180	String	1	
300	17	lblInvoice1	2129	String	1	
301	17	lblYuan1	2502	String	1	
302	17	lblShippingDtY1	2459	String	1	
303	17	lblShippingDtM1	2460	String	1	
304	17	lblShippingDtD1	2461	String	1	
305	17	lblAbstract1	2462	String	1	
306	17	lblTakeDelivery	2464	String	1	
307	17	lblStoreControl	2465	String	1	
308	17	lblShipmentControl	2466	String	1	
309	17	lblPackingCnt1	2441	String	1	
310	17	lblGrossWeight1	2467	String	1	
311	17	lblTotalVolume1	1003	String	1	
312	17	lblHave1	2468	String	1	
313	17	lblDelivTelNo1	2477	String	1	
314	17	lblDelivTelNo2	2477	String	1	
315	17	lblDestination1	2476	String	1	
316	17	lblCharge1	2469	String	1	
317	17	lblDepositNum1	2470	String	1	
318	17	lblCarrierTraceNum1	2471	String	1	
319	17	lblNum1	2472	String	1	
320	17	lblKg1	2473	String	1	
321	17	lblM31	2474	String	1	
322	17	lblEachNme1	2475	String	1	
323	17	lblShippingDtY2	2459	String	1	
324	17	lblShippingDtM2	2460	String	1	
325	17	lblShippingDtD2	2461	String	1	
326	17	lblCarrierTraceNum2	2471	String	1	
327	17	lblAbstract2	2462	String	1	
328	17	lblHave2	2468	String	1	
329	17	lblDestination2	2476	String	1	
330	17	lblDelivTelNo3	2477	String	1	
331	17	lblCharge2	2469	String	1	
332	17	lblDelivTelNo4	2477	String	1	
333	17	lblDepositNum2	2470	String	1	
334	17	lblPackingCnt2	2441	String	1	
335	17	lblNum2	2472	String	1	
336	17	lblGrossWeight2	2467	String	1	
337	17	lblKg2	2473	String	1	
338	17	lblTotalVolume2	1003	String	1	
339	17	lblM32	2474	String	1	
340	17	lblRemember	2463	String	1	
341	17	lblYY	2459	String	1	
342	17	lblMM	2460	String	1	
343	17	lblDD	2461	String	1	
344	17	lblInvoice2	2464	String	1	
345	17	lblEachNme2	2475	String	1	
346	17	lblZipMark1	2501	String	1	
347	17	lblZipMark2	2501	String	1	
348	17	lblZipMark3	2501	String	1	
349	17	lblZipMark4	2501	String	1	
350	18	lblInvoice1	2129	String	1	
351	18	lblYuan1	2502	String	1	
352	18	lblShippingDtY1	2459	String	1	
353	18	lblShippingDtM1	2460	String	1	
354	18	lblShippingDtD1	2461	String	1	
355	18	lblAbstract1	2462	String	1	
356	18	lblTakeDelivery	2464	String	1	
357	18	lblStoreControl	2465	String	1	
358	18	lblShipmentControl	2466	String	1	
359	18	lblPackingCnt1	2441	String	1	
360	18	lblGrossWeight1	2467	String	1	
361	18	lblTotalVolume1	1003	String	1	
362	18	lblHave1	2468	String	1	
363	18	lblDelivTelNo1	2477	String	1	
364	18	lblDelivTelNo2	2477	String	1	
365	18	lblDestination1	2476	String	1	
366	18	lblCharge1	2469	String	1	
367	18	lblDepositNum1	2470	String	1	
368	18	lblCarrierTraceNum1	2471	String	1	
369	18	lblNum1	2472	String	1	
370	18	lblKg1	2473	String	1	
371	18	lblM31	2474	String	1	
372	18	lblEachNme1	2475	String	1	
373	18	lblShippingDtY2	2459	String	1	
374	18	lblShippingDtM2	2460	String	1	
375	18	lblShippingDtD2	2461	String	1	
376	18	lblCarrierTraceNum2	2471	String	1	
377	18	lblAbstract2	2462	String	1	
378	18	lblHave2	2468	String	1	
379	18	lblDestination2	2476	String	1	
380	18	lblDelivTelNo3	2477	String	1	
381	18	lblCharge2	2469	String	1	
382	18	lblDelivTelNo4	2477	String	1	
383	18	lblDepositNum2	2470	String	1	
384	18	lblPackingCnt2	2441	String	1	
385	18	lblNum2	2472	String	1	
386	18	lblGrossWeight2	2467	String	1	
387	18	lblKg2	2473	String	1	
388	18	lblTotalVolume2	1003	String	1	
389	18	lblM32	2474	String	1	
390	18	lblRemember	2463	String	1	
391	18	lblYY	2459	String	1	
392	18	lblMM	2460	String	1	
393	18	lblDD	2461	String	1	
394	18	lblInvoice2	2464	String	1	
395	18	lblEachNme2	2475	String	1	
396	18	lblZipMark1	2501	String	1	
397	18	lblZipMark2	2501	String	1	
398	18	lblZipMark3	2501	String	1	
399	18	lblZipMark4	2501	String	1	
400	19	lblInvoice1	2129	String	1	
401	19	lblYuan1	2502	String	1	
402	19	lblShippingDtY1	2459	String	1	
403	19	lblShippingDtM1	2460	String	1	
404	19	lblShippingDtD1	2461	String	1	
405	19	lblAbstract1	2462	String	1	
406	19	lblTakeDelivery	2464	String	1	
407	19	lblStoreControl	2465	String	1	
408	19	lblShipmentControl	2466	String	1	
409	19	lblPackingCnt1	2441	String	1	
410	19	lblGrossWeight1	2467	String	1	
411	19	lblTotalVolume1	1003	String	1	
412	19	lblHave1	2468	String	1	
413	19	lblDelivTelNo1	2477	String	1	
414	19	lblDelivTelNo2	2477	String	1	
415	19	lblDestination1	2476	String	1	
416	19	lblCharge1	2469	String	1	
417	19	lblDepositNum1	2470	String	1	
418	19	lblCarrierTraceNum1	2471	String	1	
419	19	lblNum1	2472	String	1	
420	19	lblKg1	2473	String	1	
421	19	lblM31	2474	String	1	
422	19	lblEachNme1	2475	String	1	
423	19	lblShippingDtY2	2459	String	1	
424	19	lblShippingDtM2	2460	String	1	
425	19	lblShippingDtD2	2461	String	1	
426	19	lblCarrierTraceNum2	2471	String	1	
427	19	lblAbstract2	2462	String	1	
428	19	lblHave2	2468	String	1	
429	19	lblDestination2	2476	String	1	
430	19	lblDelivTelNo3	2477	String	1	
431	19	lblCharge2	2469	String	1	
432	19	lblDelivTelNo4	2477	String	1	
433	19	lblDepositNum2	2470	String	1	
434	19	lblPackingCnt2	2441	String	1	
435	19	lblNum2	2472	String	1	
436	19	lblGrossWeight2	2467	String	1	
437	19	lblKg2	2473	String	1	
438	19	lblTotalVolume2	1003	String	1	
439	19	lblM32	2474	String	1	
440	19	lblRemember	2463	String	1	
441	19	lblYY	2459	String	1	
442	19	lblMM	2460	String	1	
443	19	lblDD	2461	String	1	
444	19	lblInvoice2	2464	String	1	
445	19	lblEachNme2	2475	String	1	
446	19	lblZipMark1	2501	String	1	
447	19	lblZipMark2	2501	String	1	
448	19	lblZipMark3	2501	String	1	
449	19	lblZipMark4	2501	String	1	
450	20	lblConsignee	2479	String	1	
451	20	lblDelivTelNo	1132	String	1	
452	20	lblCorporation	2480	String	1	
453	20	lblShippingDt	2481	String	1	
454	20	lblDelivDt	2482	String	1	
455	20	lblDutchSendPeople	2483	String	1	
456	20	lblCod	2503	String	1	
457	20	lblTitle	2478	String	1	
458	20	lblAgain	1118	String	1	
459	20	lblFraction	2472	String	1	
460	21	lblConsignee	2479	String	1	
461	21	lblDelivTelNo	1132	String	1	
462	21	lblCorporation	2480	String	1	
463	21	lblShippingDt	2481	String	1	
464	21	lblDelivDt	2482	String	1	
465	21	lblDutchSendPeople	2483	String	1	
466	21	lblCod	2503	String	1	
467	21	lblTitle	2478	String	1	
468	21	lblAgain	1118	String	1	
469	21	lblFraction	2472	String	1	
470	22	lblConsignee	2479	String	1	
471	22	lblDelivTelNo	1132	String	1	
472	22	lblCorporation	2480	String	1	
473	22	lblShippingDt	2481	String	1	
474	22	lblDelivDt	2482	String	1	
475	22	lblDutchSendPeople	2483	String	1	
476	22	lblCod	2503	String	1	
477	22	lblTitle	2478	String	1	
478	22	lblAgain	1118	String	1	
479	22	lblFraction	2472	String	1	
480	25	lblContactCorp	5582	String	1	
481	25	lblCorporation	5583	String	1	
482	25	lblDono	5584	String	1	
483	25	lblSnNo3	5585	String	1	
484	25	lblSnNo2	5586	String	1	
485	25	lblSnNo1	5587	String	1	
486	25	lblCarNo	5588	String	1	
487	25	lblPlnCarKnd	5589	String	1	
488	25	lblAmCarKnd	5590	String	1	
489	25	lblSnYMD	4975	String	1	
490	25	lblArvYMD	5591	String	1	
491	25	lblSupplierName	5592	String	1	
492	25	lblShipName	5593	String	1	
493	25	lblTotal	5594	String	1	
494	25	lblSelNo	5595	String	1	
495	25	lblDepartureTime	5596	String	1	
496	25	lblArrivalTime	5597	String	1	
497	25	lblLandingDepartureTime	5598	String	1	
498	25	lblDepartureArrivalTime	5599	String	1	
499	26	lblClientNm	734	String	1	
500	26	lblSupplyCustomerNm	994	String	1	
501	26	lblShippingDate	443	String	1	
502	26	lblSupplyDate	589	String	1	
503	26	lblShippingSlipNo	184	String	1	
504	26	lblClientShippingNo	349	String	1	
505	26	lblProdCd	465	String	1	
506	26	lblProdNm	469	String	1	
507	26	lblLot	266	String	1	
508	26	lblLimitDt	313	String	1	
509	26	lblPickingNum	441	String	1	
510	26	lblConfirm	1120	String	1	
511	26	lblMarkRepeat	1118	String	1	
512	26	lblTotal	2643	String	1	
513	26	lblSubTotal	2644	String	1	
514	26	lblPrice	2636	String	1	
515	26	lblTax	2444	String	1	
516	26	lblSubTotalPrice	2639	String	1	
517	26	lblSubTotalTax	2640	String	1	
518	26	lblSumTotalPrice	2637	String	1	
519	26	lblSumTotalTax	2638	String	1	
520	26	lblTitle	1130	String	1	
521	26	lblPage	2455	String	1	
522	27	lblClientNm	734	String	1	
523	27	lblSupplyCustomerNm	994	String	1	
524	27	lblShippingDate	443	String	1	
525	27	lblSupplyDate	589	String	1	
526	27	lblShippingSlipNo	184	String	1	
527	27	lblClientShippingNo	349	String	1	
528	27	lblProdCd	465	String	1	
529	27	lblProdNm	469	String	1	
530	27	lblLot	266	String	1	
531	27	lblLimitDt	313	String	1	
532	27	lblPickingNum	441	String	1	
533	27	lblConfirm	1120	String	1	
534	27	lblMarkRepeat	1118	String	1	
535	27	lblTotal	2643	String	1	
536	27	lblSubTotal	2644	String	1	
537	27	lblPrice	2636	String	1	
538	27	lblTax	2444	String	1	
539	27	lblSubTotalPrice	2639	String	1	
540	27	lblSubTotalTax	2640	String	1	
541	27	lblSumTotalPrice	2637	String	1	
542	27	lblSumTotalTax	2638	String	1	
543	27	lblTitle	1130	String	1	
544	27	lblPage	2455	String	1	
545	28	lblClientNm	734	String	1	
546	28	lblSupplyCustomerNm	994	String	1	
547	28	lblShippingDate	443	String	1	
548	28	lblSupplyDate	589	String	1	
549	28	lblShippingSlipNo	184	String	1	
550	28	lblClientShippingNo	349	String	1	
551	28	lblProdCd	465	String	1	
552	28	lblProdNm	469	String	1	
553	28	lblLot	266	String	1	
554	28	lblLimitDt	313	String	1	
555	28	lblPickingNum	441	String	1	
556	28	lblConfirm	1120	String	1	
557	28	lblMarkRepeat	1118	String	1	
558	28	lblTotal	2643	String	1	
559	28	lblSubTotal	2644	String	1	
560	28	lblPrice	2636	String	1	
561	28	lblTax	2444	String	1	
562	28	lblSubTotalPrice	2639	String	1	
563	28	lblSubTotalTax	2640	String	1	
564	28	lblSumTotalPrice	2637	String	1	
565	28	lblSumTotalTax	2638	String	1	
566	28	lblTitle	1130	String	1	
567	28	lblPage	2455	String	1	
568	29	packingReportTitle	2421	String	1	
569	29	giftPackingReportTitle	2422	String	1	
570	29	greetingMessage1	2423	String	1	
571	29	greetingMessage2	2424	String	1	
572	29	greetingMessage3	2425	String	1	
573	29	greetingMessage4	2426	String	1	
574	29	clientNm	2427	String	1	
575	29	clientZip	2428	String	1	
576	29	clientAdd	2429	String	1	
577	29	clientTel	2430	String	1	
578	29	clientFax	2431	String	1	
579	29	urlMessage1	2432	String	1	
580	29	urlMessage2	2433	String	1	
581	29	urlMessage3	2434	String	1	
582	29	packingReportSubTitle	2435	String	1	
583	29	giftPackingReportSubTitle	2436	String	1	
584	29	lblOrderNum	2441	String	1	
585	29	lblUnitPrice	2442	String	1	
586	29	lblSubtotal	2443	String	1	
587	29	lblTotal	1129	String	1	
588	29	lblTax	2444	String	1	
589	29	lblCarriage	2445	String	1	
590	29	lblCod	2446	String	1	
591	29	lblToralAmount	1137	String	1	
592	29	lblCouponUse	2447	String	1	
593	29	lblPointUse	2448	String	1	
594	29	lblOtherDiscount	2449	String	1	
595	29	lblAmountBilled	2450	String	1	
596	29	lblDelivInfo	2437	String	1	
597	29	lblOrderDt	2438	String	1	
598	29	lblDelivPaymentMethod1	2439	String	1	
599	29	lblOrderNo	2454	String	1	
600	29	lblProduct	2440	String	1	
601	30	lblClientNm	734	String	1	
602	30	lblCntrNm	5142	String	1	
603	30	lblProdCd	765	String	1	
604	30	lblDepositNm	762	String	1	
605	30	lblStockType	763	String	1	
606	30	lblLimitDt	313	String	1	
607	30	lblLot	266	String	1	
608	30	lblWarehouseNm	723	String	1	
609	30	lblZoneNm	724	String	1	
610	30	lblTLocationNm1	1125	String	1	
611	30	lblTLocationNm2	1126	String	1	
612	30	lblPinkLoc1	1128	String	1	
613	30	lblPinkLoc2	1126	String	1	
614	30	lblShippingLoc1	1864	String	1	
615	30	lblShippingLoc2	1126	String	1	
616	30	lblStoreLoc1	1863	String	1	
617	30	lblStoreLoc2	1126	String	1	
618	30	lblBreakdown	2681	String	1	
619	30	lblStringUnitNum	585	String	1	
620	30	lblStoreLabelNo	573	String	1	
621	30	lblStoreNum	2927	String	1	
622	30	lblTitle	1560	String	1	
623	30	lblStoreDt	583	String	1	
624	31	lblClientNm	734	String	1	
625	31	lblCntrNm	5142	String	1	
626	31	lblProdCd	765	String	1	
627	31	lblDepositNm	762	String	1	
628	31	lblStockType	763	String	1	
629	31	lblLimitDt	313	String	1	
630	31	lblLot	266	String	1	
631	31	lblWarehouseNm	723	String	1	
632	31	lblZoneNm	724	String	1	
633	31	lblTLocationNm1	1125	String	1	
634	31	lblTLocationNm2	1126	String	1	
635	31	lblPinkLoc1	1128	String	1	
636	31	lblPinkLoc2	1126	String	1	
637	31	lblShippingLoc1	1864	String	1	
638	31	lblShippingLoc2	1126	String	1	
639	31	lblStoreLoc1	1863	String	1	
640	31	lblStoreLoc2	1126	String	1	
641	31	lblBreakdown	2681	String	1	
642	31	lblStringUnitNum	585	String	1	
643	31	lblStoreLabelNo	573	String	1	
644	31	lblPiece	998	String	1	
645	31	lblStoreNum	2927	String	1	
646	31	lblTitle	1560	String	1	
647	31	lblStoreDt	583	String	1	
648	32	lblClientNm	734	String	1	
649	32	lblCntrNm	5142	String	1	
650	32	lblProdCd	765	String	1	
651	32	lblDepositNm	762	String	1	
652	32	lblStockType	763	String	1	
653	32	lblLimitDt	313	String	1	
654	32	lblLot	266	String	1	
655	32	lblWarehouseNm	723	String	1	
656	32	lblZoneNm	724	String	1	
657	32	lblTLocationNm1	1125	String	1	
658	32	lblTLocationNm2	1126	String	1	
659	32	lblPinkLoc1	1128	String	1	
660	32	lblPinkLoc2	1126	String	1	
661	32	lblShippingLoc1	1864	String	1	
662	32	lblShippingLoc2	1126	String	1	
663	32	lblStoreLoc1	1863	String	1	
664	32	lblStoreLoc2	1126	String	1	
665	32	lblBreakdown	2681	String	1	
666	32	lblStringUnitNum	585	String	1	
667	32	lblStoreLabelNo	573	String	1	
668	32	lblStoreNum	2927	String	1	
669	32	lblTitle	1560	String	1	
670	32	lblStoreDt	583	String	1	
671	33	lblClientNm	734	String	1	
672	33	lblCntrNm	5142	String	1	
673	33	lblProdCd	765	String	1	
674	33	lblDepositNm	762	String	1	
675	33	lblStockType	763	String	1	
676	33	lblLimitDt	313	String	1	
677	33	lblLot	266	String	1	
678	33	lblWarehouseNm	723	String	1	
679	33	lblZoneNm	724	String	1	
680	33	lblTLocationNm1	1125	String	1	
681	33	lblTLocationNm2	1126	String	1	
682	33	lblPinkLoc1	1128	String	1	
683	33	lblPinkLoc2	1126	String	1	
684	33	lblShippingLoc1	1864	String	1	
685	33	lblShippingLoc2	1126	String	1	
686	33	lblStoreLoc1	1863	String	1	
687	33	lblStoreLoc2	1126	String	1	
688	33	lblBreakdown	2681	String	1	
689	33	lblStringUnitNum	585	String	1	
690	33	lblStoreLabelNo	573	String	1	
691	33	lblStoreNum	2927	String	1	
692	33	lblTitle	1560	String	1	
693	33	lblStoreDt	583	String	1	
694	34	lblClientNm	734	String	1	
695	34	lblCntrNm	5142	String	1	
696	34	lblProdCd	765	String	1	
697	34	lblDepositNm	762	String	1	
698	34	lblStockType	763	String	1	
699	34	lblLimitDt	313	String	1	
700	34	lblLot	266	String	1	
701	34	lblWarehouseNm	723	String	1	
702	34	lblZoneNm	724	String	1	
703	34	lblTLocationNm1	1125	String	1	
704	34	lblTLocationNm2	1126	String	1	
705	34	lblPinkLoc1	1128	String	1	
706	34	lblPinkLoc2	1126	String	1	
707	34	lblShippingLoc1	1864	String	1	
708	34	lblShippingLoc2	1126	String	1	
709	34	lblStoreLoc1	1863	String	1	
710	34	lblStoreLoc2	1126	String	1	
711	34	lblBreakdown	2681	String	1	
712	34	lblStringUnitNum	585	String	1	
713	34	lblStoreLabelNo	573	String	1	
714	34	lblStoreNum	2927	String	1	
715	34	lblTitle	1560	String	1	
716	34	lblStoreDt	583	String	1	
717	35	lblUserNum4	5264	String	1	
718	35	lblManager	5265	String	1	
719	35	lblManagerStamp	5266	String	1	
720	35	lblUser	5267	String	1	
721	35	lblUserStamp	5268	String	1	
722	35	lblAddDate	5269	String	1	
723	35	lblItem	4919	String	1	
724	35	lblDiffQty	5270	String	1	
725	35	lblDiffReasons	5271	String	1	
726	36	lblExcessOrDeficiencyReportList	4720	String	1	
727	36	lblExcessReportNo	5291	String	1	
728	36	lblDeficiencyReportNo	5292	String	1	
729	36	lblCorporation	5293	String	1	
730	36	lblManager	5265	String	1	
731	36	lblManagerStamp	5294	String	1	
732	36	lblUser	5267	String	1	
733	36	lblUserStamp	5268	String	1	
734	36	lblDest	5295	String	1	
735	36	lblInvDate	5296	String	1	
736	36	lblInvDateEnd	5297	String	1	
737	36	lblUnit	5298	String	1	
738	36	lblProductCd	5229	String	1	
739	36	lblProductNm	4960	String	1	
740	36	lblCggdId	5299	String	1	
741	36	lblOfficeReportSpace	5300	String	1	
742	36	lblDiffQty	5301	String	1	
743	36	lblDiffQtyDeficiency	5302	String	1	
744	36	lblCause	5303	String	1	
745	36	lblTotal	1129	String	1	
746	36	lblReportType	5304	String	1	
747	36	lblExcess	5305	String	1	
748	36	lblDeficiency	5306	String	1	
749	36	lblReportType2	5307	String	1	
750	36	lblExcess2	5308	String	1	
751	36	lblDeficiency2	5309	String	1	
752	36	lblReportType3	5310	String	1	
753	36	lblExcess3	5311	String	1	
754	36	lblDeficiency3	5312	String	1	
755	36	lblOfficeWriteSpace	5313	String	1	
756	36	lblMeasures	5314	String	1	
757	37	lblExcessOrDeficiencyReportListDomestic	4761	String	1	
758	37	lblCorporation	5293	String	1	
759	37	lblManager	5265	String	1	
760	37	lblManagerStamp	5294	String	1	
761	37	lblUser	5267	String	1	
762	37	lblUserStamp	5268	String	1	
763	37	lblDest	5295	String	1	
764	37	lblDomestic	5389	String	1	
765	37	lblInvDate	5296	String	1	
766	37	lblInvDateEnd	5297	String	1	
767	37	lblUnit	5298	String	1	
768	37	lblProductCd	5229	String	1	
769	37	lblProductNm	4960	String	1	
770	37	lblCggdId	5299	String	1	
771	37	lblOfficeReportSpace	5300	String	1	
772	37	lblDiffQty	5301	String	1	
773	37	lblDiffQtyDeficiency	5302	String	1	
774	37	lblCause	5303	String	1	
775	37	lblTotal	1129	String	1	
776	37	lblOfficeWriteSpace	5313	String	1	
777	37	lblMeasures	5314	String	1	
778	38	lblCenterNm	5249	String	1	
779	38	lblExchangeDtlList	5255	String	1	
780	38	lblAttention	2021	String	1	
781	38	lblPrintDate	5234	String	1	
782	38	lblDlvYmd	5256	String	1	
783	38	lblDetPstnId	5257	String	1	
784	38	lblDlvRnk	4987	String	1	
785	38	lblSsCd	5258	String	1	
786	38	lblSsNm	5259	String	1	
787	38	lblMr	2470	String	1	
788	38	lblProductNm1	5237	String	1	
789	38	lblCartonInfo1	5260	String	1	
790	38	lblSlQaCt1	1127	String	1	
791	38	lblSubTotal1	5261	String	1	
792	38	lblSlQaNum1	4754	String	1	
793	38	lblSlQaCb1up	5262	String	1	
794	38	lblSlQaCb1bot	5263	String	1	
795	38	lblProductNm2	5237	String	1	
796	38	lblCartonInfo2	5260	String	1	
797	38	lblSlQaCt2	1127	String	1	
798	38	lblSubTotal2	5261	String	1	
799	38	lblSlQaNum2	4754	String	1	
800	38	lblSlQaCb2up	5262	String	1	
801	38	lblSlQaCb2bot	5263	String	1	
802	38	lblProductNm3	5237	String	1	
803	38	lblCartonInfo3	5260	String	1	
804	38	lblSlQaCt3	1127	String	1	
805	38	lblSubTotal3	5261	String	1	
806	38	lblSlQaNum3	4754	String	1	
807	38	lblSlQaCb3up	5262	String	1	
808	38	lblSlQaCb3bot	5263	String	1	
809	39	lblExchangeTotalizationList	5248	String	1	
810	39	lblPrintDate	5234	String	1	
811	39	lblCenterNm	5249	String	1	
812	39	lblTotalizationUnit	5250	String	1	
813	39	lblSalesType	5251	String	1	
814	39	lblDetPstnId	5252	String	1	
815	39	lblProductAbbr1	5237	String	1	
816	39	lblSprqaful1	5253	String	1	
817	39	lblPieceQty1	5254	String	1	
818	39	lblCartonQty1	5118	String	1	
819	39	lblFractionQty1	4754	String	1	
820	39	lblProductAbbr2	5237	String	1	
821	39	lblSprqaful2	5253	String	1	
822	39	lblPieceQty2	5254	String	1	
823	39	lblCartonQty2	5118	String	1	
824	39	lblFractionQty2	4754	String	1	
825	39	lblTotal	1129	String	1	
826	40	lblIndividualInfoCodeListPrint	3556	String	1	
827	40	lblSoPalletNo	5222	String	1	
828	40	lblRmaNo	5223	String	1	
829	40	lblOwnerSoNo	5224	String	1	
830	41	lblPickingWorkNo	450	String	1	
831	41	lblShippingPackingNo	438	String	1	
832	42	lblPickingWorkNo	450	String	1	
833	42	lblShippingPackingNo	438	String	1	
834	43	lblPickingWorkNo	450	String	1	
835	43	lblShippingPackingNo	438	String	1	
836	44	lblClientCd	734	String	1	
837	44	lblWarehouse	723	String	1	
838	44	lblInventoryDt	514	String	1	
839	44	lblDepositCd	762	String	1	
840	44	lblStockTypeCd	763	String	1	
841	44	lblProductCd	465	String	1	
842	44	lblProductNm	469	String	1	
843	44	lblJanCd	180	String	1	
844	44	lblStoreLabelNo	573	String	1	
845	44	lblLimitDt	313	String	1	
846	44	lblStringUnitNum	585	String	1	
847	44	lblLot	266	String	1	
848	44	lblLocationNm	776	String	1	
849	44	lblStockNum	959	String	1	
850	44	lblStockBreakdown	2931	String	1	
851	44	lblInventoryNum	513	String	1	
852	44	lblInventoryBreakdown	2926	String	1	
853	44	lblDiffNum	1148	String	1	
854	44	lblTotal	1129	String	1	
855	44	lblInventoryDiffList	1147	String	1	
856	44	lblStoreDt	583	String	1	
857	45	lblClientCd	734	String	1	
858	45	lblWarehouse	723	String	1	
859	45	lblInventoryDt	514	String	1	
860	45	lblDepositCd	762	String	1	
861	45	lblStockTypeCd	763	String	1	
862	45	lblProductCd	465	String	1	
863	45	lblProductNm	469	String	1	
864	45	lblJanCd	180	String	1	
865	45	lblStoreLabelNo	573	String	1	
866	45	lblLimitDt	313	String	1	
867	45	lblStringUnitNum	585	String	1	
868	45	lblLot	266	String	1	
869	45	lblLocationNm	776	String	1	
870	45	lblStockNum	959	String	1	
871	45	lblStockBreakdown	2931	String	1	
872	45	lblInventoryNum	513	String	1	
873	45	lblInventoryBreakdown	2926	String	1	
874	45	lblDiffNum	1148	String	1	
875	45	lblTotal	1129	String	1	
876	45	lblInventoryDiffList	1147	String	1	
877	45	lblStoreDt	583	String	1	
878	46	lblClientCd	734	String	1	
879	46	lblWarehouse	723	String	1	
880	46	lblInventoryDt	514	String	1	
881	46	lblDepositCd	762	String	1	
882	46	lblStockTypeCd	763	String	1	
883	46	lblProductCd	465	String	1	
884	46	lblProductNm	469	String	1	
885	46	lblJanCd	180	String	1	
886	46	lblStoreLabelNo	573	String	1	
887	46	lblLimitDt	313	String	1	
888	46	lblStringUnitNum	585	String	1	
889	46	lblLot	266	String	1	
890	46	lblLocationNm	776	String	1	
891	46	lblStockNum	959	String	1	
892	46	lblStockBreakdown	2931	String	1	
893	46	lblInventoryNum	513	String	1	
894	46	lblInventoryBreakdown	2926	String	1	
895	46	lblDiffNum	1148	String	1	
896	46	lblTotal	1129	String	1	
897	46	lblInventoryDiffList	1147	String	1	
898	46	lblStoreDt	583	String	1	
899	47	lblClientCd	734	String	1	
900	47	lblWarehouse	723	String	1	
901	47	lblInventoryDt	514	String	1	
902	47	lblZoneCd	724	String	1	
903	47	lblDepositCd	762	String	1	
904	47	lblStockTypeCd	763	String	1	
905	47	lblLocationNm	776	String	1	
906	47	lblProductCd	465	String	1	
907	47	lblProductNm	469	String	1	
908	47	lblJanCd	180	String	1	
909	47	lblStoreLabelNo	573	String	1	
910	47	lblLimitDt	313	String	1	
911	47	lblUniNum	585	String	1	
912	47	lblStockNum	279	String	1	
913	47	lblLot	266	String	1	
914	47	lblInventoryNum	1127	String	1	
915	47	lblCase	1155	String	1	
916	47	lblPiece	1151	String	1	
917	47	lbltotalbala	1149	String	1	
918	47	lblAllocNum	281	String	1	
919	47	lblInventoryWorkList	1150	String	1	
920	47	lblStoreDt	583	String	1	
921	47	lblMoveNum	271	String	1	
922	48	lblClientCd	734	String	1	
923	48	lblWarehouse	723	String	1	
924	48	lblInventoryDt	514	String	1	
925	48	lblZoneCd	724	String	1	
926	48	lblDepositCd	762	String	1	
927	48	lblStockTypeCd	763	String	1	
928	48	lblLocationNm	776	String	1	
929	48	lblProductCd	465	String	1	
930	48	lblProductNm	469	String	1	
931	48	lblJanCd	180	String	1	
