DICT_CULTURE_ID	DICT_ID	CULTURE_ID	DICT_NM
8049	2684	1	小数を含まない
8050	2684	2	No decimal
8051	2684	3	不含小数
8052	2685	1	小数を含む
8053	2685	2	Includes decimal
8054	2685	3	包含小数
8055	2686	1	対象外
8056	2686	2	Not subject to
8057	2686	3	对象外
8058	2687	1	対象
8059	2687	2	Subject to
8060	2687	3	对象
8061	2688	1	ロケ変更を
8062	2688	2	End Location Transfer?
8063	2688	3	库位变更
8064	2689	1	終了しますか？
8065	2689	2	 
8066	2689	3	要终了吗？
8067	2690	1	在庫移動入庫を
8068	2690	2	End Inventory Transfer In?
8069	2690	3	库存移动入库
8070	2691	1	続けて入庫作業し
8071	2691	2	Continue to Inventory Transfer In?
8072	2691	3	继续入库作业
8073	2692	1	ますか？
8074	2692	2	 
8075	2692	3	做吗？
8076	2693	1	在庫移動出庫を
8077	2693	2	End Inventory Transfer Out?
8078	2693	3	库存移动出库
8079	2694	1	中断データが
8080	2694	2	Suspended data
8081	2694	3	中断数据
8082	2695	1	存在します。
8083	2695	2	exists.
8084	2695	3	存在。
8085	2696	1	再開しますか？
8086	2696	2	Resume?
8087	2696	3	要再开吗？
8088	2697	1	再開
8089	2697	2	Resume
8090	2697	3	再开
8091	2698	1	再開します。
8092	2698	2	Resuming
8093	2698	3	再开。
8094	2699	1	在庫移動入庫(終了)
8095	2699	2	Inventory Transfer In (End)
8096	2699	3	在库移动入库(终了)
8097	2700	1	在庫移動出庫(終了)
8098	2700	2	Inventory Transfer Out (End)
8099	2700	3	在库移动出库(终了)
8100	2701	1	在庫移動出庫(確認)
8101	2701	2	Inventory Transfer Out (Confirm)
8102	2701	3	在库移动出库(确认)
8103	2702	1	入数内訳
8104	2702	2	Unit Qty Breakdown
8105	2702	3	入数明细
8106	2703	1	予定単位
8107	2703	2	Plan Unit
8108	2703	3	预定单位
8109	2704	1	予定内訳
8110	2704	2	Plan Breakdown
8111	2704	3	预定明细
8112	2705	1	入庫単位
8113	2705	2	Put-away Unit
8114	2705	3	入库单位
8115	2706	1	入庫内訳
8116	2706	2	Put-away Breakdown
8117	2706	3	入库明细
8118	2707	1	棚卸前内訳
8119	2707	2	Pre-Inventory Count Breakdown
8120	2707	3	盘点前明细
8121	2708	1	調整前総数荷姿
8122	2708	2	Pre-adjustment Qty UOM
8123	2708	3	调整前总数包装
8124	2709	1	調整後総数荷姿
8125	2709	2	Post-adjustment Qty UOM
8126	2709	3	调整后总数包装
8127	2710	1	調整総数荷姿
8128	2710	2	Adjustment Qty UOM
8129	2710	3	调整总数包装
8130	2711	1	商品数
8131	2711	2	Item Qty
8132	2711	3	商品数
8133	2712	1	ロケーション変更(出庫ロケーション)
8134	2712	2	Location Transfer (From)
8135	2712	3	库位变更(出库库位)
8136	2713	1	ロケーション変更(一覧)
8137	2713	2	Location Transfer (List)
8138	2713	3	库位变更(一览)
8139	2714	1	ロケーション変更(入庫ロケーション)
8140	2714	2	Location Transfer (To)
8141	2714	3	库位变更(入库库位)
8142	2715	1	ロケーション変更(確認)
8143	2715	2	Location Transfer (Confirm)
8144	2715	3	库位变更(确认)
8145	2716	1	データを登録します。
8146	2716	2	Process is completed.
8147	2716	3	数据登陆了。
8148	2717	1	よろしいですか？
8149	2717	2	Register this data?
8150	2717	3	可以吗？
8151	2718	1	ロケーション変更(終了)
8152	2718	2	Location Transfer (End)
8153	2718	3	库位变更(终了)
8154	2719	1	スキップ
8155	2719	2	Skip
8156	2719	3	跳过
8157	2720	1	ケースピッキングを
8158	2720	2	End Case Picking?
8159	2720	3	箱分拣
8160	2721	1	ピッキングNo.
8161	2721	2	Picking No.
8162	2721	3	分拣No
8163	2722	1	ケースピッキング(No)
8164	2722	2	Case Picking (No)
8165	2722	3	箱分拣(No)
8166	2723	1	ケースピッキング(ソースCD)
8167	2723	2	Case Picking (UPC)
8168	2723	3	箱分拣(代码No)
8169	2724	1	ケースピッキング(入庫No)
8170	2724	2	Case Picking (Receiving No.)
8171	2724	3	箱分拣(入库No)
8172	2725	1	ケースピッキング(数量)
8173	2725	2	Case Picking (Qty)
8174	2725	3	箱分拣(数量)
8175	2726	1	ケースピッキング(一覧)
8176	2726	2	Case Picking (List)
8177	2726	3	箱分拣(一览)
8178	2727	1	ケースピッキング(終了)
8179	2727	2	Case Picking (End)
8180	2727	3	箱分拣(终了)
8181	2728	1	選択後、[ENT]で確定
8182	2728	2	Press [ENT] to confirm
8183	2728	3	选择后，用[ENT]确定
8184	2729	1	積込検品(確認)
8185	2729	2	Loading Inspection (Confirm)
8186	2729	3	装载检品(确认)
8187	2730	1	積込検品(一覧)
8188	2730	2	Loading Inspection (List)
8189	2730	3	装载检品(一览)
8190	2731	1	配送コース選択
8191	2731	2	Select Service Level
8192	2731	3	配送路线选择
8193	2732	1	積込検品(終了)
8194	2732	2	Loading Inspection (End)
8195	2732	3	装载检品(终了)
8196	2733	1	積込検品(No)
8197	2733	2	Loading Inspection (No)
8198	2733	3	装载检品(No)
8199	2734	1	の積込検品が
8200	2734	2	Loading Inspection is complete.
8201	2734	3	的装载检品
8202	2735	1	終了しました。
8203	2735	2	 
8204	2735	3	已终了。
8205	2736	1	積込検品を
8206	2736	2	End Loading Inspection?
8207	2736	3	装载检品
8208	2737	1	使用した荷材CDを
8209	2737	2	Enter the used Box Code
8210	2737	3	使用的荷材CD
8211	2738	1	入力してください。
8212	2738	2	 
8213	2738	3	请输入。
8214	2739	1	決定
8215	2739	2	Confirm
8216	2739	3	决定
8217	2740	1	出荷検品キャンセル
8218	2740	2	Cancel Shipping Inspection?
8219	2740	3	发货检品取消
8220	2741	1	しますか？
8221	2741	2	 
8222	2741	3	做吗？
8223	2742	1	合計個口数
8224	2742	2	Packed Qty
8225	2742	3	合计个体数
8226	2743	1	中断
8227	2743	2	Suspend
8228	2743	3	中断
8229	2744	1	総個口数
8230	2744	2	Packed Qty
8231	2744	3	总个体数
8232	2745	1	シリアル登録(出荷)を
8233	2745	2	End Input Serial (Shipping)?
8234	2745	3	序列登陆(出库)
8235	2746	1	出荷検品(箱登録)
8236	2746	2	Shipping Inspection (Register Box)
8237	2746	3	发货检品(箱登陆)
8238	2747	1	出荷検品(終了)
8239	2747	2	Shipping Inspection (End)
8240	2747	3	发货检品(终了)
8241	2748	1	出荷検品(ソースCD)
8242	2748	2	Shipping Inspection (UPC)
8243	2748	3	发货检品(代码CD)
8244	2749	1	出荷検品(一覧)
8245	2749	2	Shipping Inspection (List)
8246	2749	3	发货检品(一览)
8247	2750	1	出荷検品(数量)
8248	2750	2	Shipping Inspection (Qty)
8249	2750	3	发货检品(数量)
8250	2751	1	出荷検品(確認)
8251	2751	2	Shipping Inspection (Confirm)
8252	2751	3	发货检品(确认)
8253	2752	1	出荷検品(No)
8254	2752	2	Shipping Inspection (No)
8255	2752	3	发货检品(No)
8256	2753	1	シリアル出荷登録(終了)
8257	2753	2	Input Shipping Serial (End)
8258	2753	3	序列发货登陆(终了)
8259	2754	1	シリアル出荷登録(ソースCD)
8260	2754	2	Input Shipping Serial (UPC)
8261	2754	3	序列发货登陆(代码CD)
8262	2755	1	シリアル出荷登録(範囲)
8263	2755	2	Input Shipping Serial (Range)
8264	2755	3	序列发货登陆(范围)
8265	2756	1	シリアル出荷登録(確認)
8266	2756	2	Input Shipping Serial (Confirm)
8267	2756	3	序列发货登陆(确认)
8268	2757	1	シリアルｸﾘｱ確認　
8269	2757	2	Confirm Serial Clear
8270	2757	3	序列清空确认
8271	2758	1	シリアル出荷登録(シリアル)
8272	2758	2	Input Shipping Serial (Serial)
8273	2758	3	序列发货登陆(序列)
8274	2759	1	納品先選択
8275	2759	2	Select Ship-To
8276	2759	3	收货方选择
8277	2760	1	シリアル出荷登録(No)
8278	2760	2	Input Shipping Serial (No)
8279	2760	3	序列发货登陆(No)
8280	2761	1	スタートシリアル
8281	2761	2	Start Serial
8282	2761	3	开始序列
8283	2762	1	シリアル
8284	2762	2	Serial
8285	2762	3	序列
8286	2763	1	入力したシリアルを
8287	2763	2	Clear the
8288	2763	3	输入的序列
8289	2764	1	クリアしますか？
8290	2764	2	entered serial?
8291	2764	3	要清空吗？
8292	2765	1	範囲　
8293	2765	2	Range
8294	2765	3	范围
8295	2766	1	オーダピッキングを
8296	2766	2	End Order Picking?
8297	2766	3	订单分拣
8298	2767	1	オーダピッキング(No)
8299	2767	2	Order Picking (No)
8300	2767	3	订单分拣(No)
8301	2768	1	オーダピッキング(入庫No)
8302	2768	2	Order Picking (Receiving No.)
8303	2768	3	订单分拣(入库No)
8304	2769	1	オーダピッキング(確認)
8305	2769	2	Order Picking (Confirm)
8306	2769	3	订单分拣(确认)
8307	2770	1	オーダピッキング(数量)
8308	2770	2	Order Picking (Qty)
8309	2770	3	订单分拣(数量)
8310	2771	1	オーダピッキング(一覧)
8311	2771	2	Order Picking (List)
8312	2771	3	订单分拣(一览)
8313	2772	1	オーダピッキング(終了)
8314	2772	2	Order Picking (End)
8315	2772	3	订单分拣(终了)
8316	2773	1	オーダピッキング(ソースCD)
8317	2773	2	Order Picking (UPC)
8318	2773	3	订单分拣(代码CD)
8319	2774	1	移動入庫(ソースCD)
8320	2774	2	Inventory Transfer (UPC)
8321	2774	3	移动入库(代码CD)
8322	2775	1	移動入庫(入庫No)
8323	2775	2	Inventory Transfer (Receiving No.)
8324	2775	3	移动入库(入库No)
8325	2776	1	移動入庫(ロケ)
8326	2776	2	Inventory Transfer (Location)
8327	2776	3	移动入库(库位)
8328	2777	1	移動入庫(選択)
8329	2777	2	Inventory Transfer (Select)
8330	2777	3	移动入库(选择)
8331	2778	1	移動入庫確認
8332	2778	2	Confirm Inventory Transfer
8333	2778	3	移动入库确认
8334	2779	1	プリンタ選択を
8335	2779	2	Cancel printer selection?
8336	2779	3	打印选择
8337	2780	1	キャンセルしますか？
8338	2780	2	 
8339	2780	3	要取消吗？
8340	2781	1	トレイ
8341	2781	2	Tray
8342	2781	3	支架
8343	2782	1	Pｸﾞﾙｰﾌﾟ
8344	2782	2	Printer Grp
8345	2782	3	P组
8346	2783	1	ﾌﾟﾘﾝﾀ
8347	2783	2	Printer
8348	2783	3	打印
8349	2784	1	帳票L
8350	2784	2	Report L.
8351	2784	3	帐票L
8352	2785	1	同じ帳票レイアウトが
8353	2785	2	This report layout is already
8354	2785	3	相同帐票布局
8355	2786	1	登録されています。
8356	2786	2	registered. Update?
8357	2786	3	已登陆。
8358	2787	1	更新しますか？
8359	2787	2	 
8360	2787	3	要更新吗？
8361	2788	1	プリンタ選択(終了)
8362	2788	2	Select Printer (End)
8363	2788	3	打印选择(终了)
8364	2789	1	選択プリンタ一覧
8365	2789	2	Printer Select List
8366	2789	3	选择打印一览
8367	2790	1	プリンタグループ選択
8368	2790	2	Select Printer Group
8369	2790	3	打印机组选择
8370	2791	1	帳票レイアウト選択
8371	2791	2	Select Report Layout
8372	2791	3	帐票布局选择
8373	2792	1	プリンタ選択(確認)
8374	2792	2	Select Printer (Confirm)
8375	2792	3	打印选择(确认)
8376	2793	1	トレイ選択
8377	2793	2	Select Tray
8378	2793	3	支架选择
8379	2794	1	更新確認
8380	2794	2	Confirm Update
8381	2794	3	更新确认
8382	2795	1	移動出庫(入庫No)
8383	2795	2	Transfer Out (Receiving No.)
8384	2795	3	移动出库(入库No)
8385	2796	1	移動出庫(ロケ)
8386	2796	2	Transfer Out (Location)
8387	2796	3	移动出库(库位)
8388	2797	1	移動出庫(ソースCD)
8389	2797	2	Transfer Out (UPC)
8390	2797	3	移动出库(代码CD)
8391	2798	1	移動出庫(選択)
8392	2798	2	Transfer Out (Select)
8393	2798	3	移动出库(选择)
8394	2799	1	移動出庫(数量)
8395	2799	2	Transfer Out (Qty)
8396	2799	3	移动出库(数量)
8397	2800	1	移動出庫確認
8398	2800	2	Confirm Transfer Out
8399	2800	3	移动出库确认
8400	2801	1	商品棚卸(終了)
8401	2801	2	Product Inventory Count (End)
8402	2801	3	商品盘点(终了)
8403	2802	1	商品棚卸を
8404	2802	2	End Product Inventory Count?
8405	2802	3	商品盘点
8406	2803	1	預託選択
8407	2803	2	Select Consignment
8408	2803	3	寄售选择
8409	2804	1	商品棚卸(ソースCD)
8410	2804	2	Product Inventory Count (UPC)
8411	2804	3	商品盘点(代码CD)
8412	2805	1	商品棚卸(在区)
8413	2805	2	Product Inventory Count (Inv Cls)
8414	2805	3	商品盘点(在区)
8415	2806	1	商品棚卸(詳細)
8416	2806	2	Product Inventory Count (Details)
8417	2806	3	商品盘点(详细)
8418	2807	1	商品棚卸(一覧)
8419	2807	2	Product Inventory Count (List)
8420	2807	3	商品盘点(一览)
8421	2808	1	商品棚卸(ロケ)
8422	2808	2	Product Inventory Count (Location)
8423	2808	3	商品盘点(库位)
8424	2809	1	商品棚卸(数量)
8425	2809	2	Product Inventory Count (Qty)
8426	2809	3	商品盘点(数量)
8427	2810	1	商品棚卸完了
8428	2810	2	Product Inventory Count Complete.
8429	2810	3	商品盘点完了
8430	2811	1	か？
8431	2811	2	 
8432	2811	3	吗？
8433	2812	1	商品棚卸(確認)
8434	2812	2	Product Inventory Count (Confirm)
8435	2812	3	商品盘点(确认)
8436	2813	1	入庫格納(終了)
8437	2813	2	Put-away (End)
8438	2813	3	入库上架(终了)
8439	2814	1	入庫格納を
8440	2814	2	End Put-away?
8441	2814	3	入库上架
8442	2815	1	入庫格納(ソースCD)
8443	2815	2	Put-away (UPC)
8444	2815	3	入库上架(代码CD)
8445	2816	1	入庫格納(仮ロケ)
8446	2816	2	Put-away (Temporary Location)
8447	2816	3	入库上架(临时库位)
8448	2817	1	入庫格納(入庫No)
8449	2817	2	Put-away (Receiving No.)
8450	2817	3	入库上架(入库No)
8451	2818	1	入庫格納(詳細)
8452	2818	2	Put-away (Details)
8453	2818	3	入库上架(详细)
8454	2819	1	入庫格納(一覧)
8455	2819	2	Put-away (List)
8456	2819	3	入库上架(一览)
8457	2820	1	入荷数
8458	2820	2	Received Qty
8459	2820	3	收货数
8460	2821	1	格納数
8461	2821	2	Put-away Qty
8462	2821	3	上架数
8463	2822	1	入庫格納(ロケ)
8464	2822	2	Put-away (Location)
8465	2822	3	入库上架(库位)
8466	2823	1	入庫格納(数量)
8467	2823	2	Put-away (Qty)
8468	2823	3	入库上架(数量)
8469	2824	1	入庫格納(選択)
8470	2824	2	Put-away (Select)
8471	2824	3	入库上架(选择)
8472	2825	1	入庫格納確認
8473	2825	2	Confirm Put-away
8474	2825	3	入库上架确认
8475	2826	1	入庫格納完了
8476	2826	2	Put-away Complete.
8477	2826	3	入库上架完了
8478	2827	1	データを登録
8479	2827	2	Register data?
8480	2827	3	数据登陆
8481	2828	1	シリアル登録(入荷)を
8482	2828	2	End Input Serial (Receiving)?
8483	2828	3	序列登陆(收货)
8484	2829	1	予定無し入荷(終了)
8485	2829	2	Quick Receiving (End)
8486	2829	3	无预定收货(终了)
8487	2830	1	予定無し入荷を
8488	2830	2	End Quick Receiving?
8489	2830	3	无预定收货
8490	2831	1	予定無し入荷(ソースCD)
8491	2831	2	Quick Receiving (UPC)
8492	2831	3	无预定收货(代码CD)
8493	2832	1	予定無し入荷完了
8494	2832	2	Quick Receiving Complete.
8495	2832	3	无预定收货完了
8496	2833	1	期限日が過ぎています
8497	2833	2	The expiration date has passed.
8498	2833	3	过了期限日了
8499	2834	1	登録しますか？
8500	2834	2	Register?
8501	2834	3	要登陆吗？
8502	2835	1	検品を完了しますか？
8503	2835	2	Complete inspection?
8504	2835	3	完成检品了吗？
8505	2836	1	予定無し入荷(区分)
8506	2836	2	Quick Receiving (Inv Cls)
8507	2836	3	无预定收货(区分)
8508	2837	1	ラベル選択
8509	2837	2	Select Label
8510	2837	3	标签选择
8511	2838	1	予定無し入荷(汎用)
8512	2838	2	Quick Receiving (Generic)
8513	2838	3	无预定收货(通用)
8514	2839	1	予定無し入荷(詳細)
8515	2839	2	Quick Receiving (Details)
8516	2839	3	无预定收货(详细)
8517	2840	1	予定無し入荷(一覧)
8518	2840	2	Quick Receiving (List)
8519	2840	3	无预定收货(一览)
8520	2841	1	予定無し入荷(ロケ)
8521	2841	2	Quick Receiving (Location)
8522	2841	3	无预定收货(库位)
8523	2842	1	処理区分選択
8524	2842	2	Select Process Class
8525	2842	3	处理区分选择
8526	2843	1	完了確認(商品)
8527	2843	2	Confirm Completion (Item)
8528	2843	3	完了确认(商品)
8529	2844	1	予定無し入荷(数量)
8530	2844	2	Quick Receiving (Qty)
8531	2844	3	无预定收货(数量)
8532	2845	1	予定無し入荷確認
8533	2845	2	Confirm Quick Receiving
8534	2845	3	无预定收货确认
8535	2846	1	期限日確認
8536	2846	2	Confirm Expiration Date
8537	2846	3	期限日确认
8538	2847	1	予定無し入荷(仕入先)
8539	2847	2	Quick Receiving (Supplier)
8540	2847	3	无预定收货(供应商)
8541	2848	1	仕入先選択
8542	2848	2	Select Supplier
8543	2848	3	供应商选择
8544	2849	1	予定無し入荷(確認)
8545	2849	2	Quick Receiving (Confirm)
8546	2849	3	无预定收货(确认)
8547	2850	1	入荷検品(終了)
8548	2850	2	Receiving Inspection (End)
8549	2850	3	收货检品(终了)
8550	2851	1	入荷検品(詳細)
8551	2851	2	Receiving Inspection (Details)
8552	2851	3	收货检品(详细)
8553	2852	1	入荷検品(ソースCD)
8554	2852	2	Receiving Inspection (UPC)
8555	2852	3	收货检品(代码CD)
8556	2853	1	入荷検品(一覧)
8557	2853	2	Receiving Inspection (List)
8558	2853	3	收货检品(一览)
8559	2854	1	入荷検品確認
8560	2854	2	Confirm Receiving Inspection
8561	2854	3	收货检品确认
8562	2855	1	検品数確認
8563	2855	2	Confirm Inspected Qty
8564	2855	3	检品数确认
8565	2856	1	完了確認(伝票No)
8566	2856	2	Confirm Completion (Doc No)
8567	2856	3	完了确认(单据No)
8568	2857	1	入荷検品(伝票No)
8569	2857	2	Receiving Inspection (Doc No)
8570	2857	3	收货检品(单据No)
8571	2858	1	入荷検品を
8572	2858	2	End Receiving Inspection?
8573	2858	3	收货检品
8574	2859	1	済数
8575	2859	2	Inspected
8576	2859	3	完成数
8577	2860	1	残数
8578	2860	2	Remaining
8579	2860	3	残数
8580	2861	1	入荷検品完了
8581	2861	2	Receiving Inspection Complete.
8582	2861	3	收货检品完了
8583	2862	1	差異がありますが
8584	2862	2	There is a discrepancy.
8585	2862	3	有差异
8586	2863	1	予定数を超えています
8587	2863	2	Exceeds Plan Qty. Submit?
8588	2863	3	超过预定数
8589	2864	1	が登録しますか？
8590	2864	2	 
8591	2864	3	要登陆吗？
8592	2865	1	シリアル入荷登録(伝票No)
8593	2865	2	Input Receiving Serial (Doc No)
8594	2865	3	序列收货登陆(单据No)
8595	2866	1	シリアル入荷登録(終了)
8596	2866	2	Input Receiving Serial (End)
8597	2866	3	序列收货登陆(终了)
8598	2867	1	シリアル入荷登録(ソースCD)
8599	2867	2	Input Receiving Serial (UPC)
8600	2867	3	序列收货登陆(代码CD)
8601	2868	1	シリアル入荷登録(範囲)
8602	2868	2	Input Receiving Serial (Range)
8603	2868	3	序列收货登陆(范围)
8604	2869	1	シリアル入荷登録(確認)
8605	2869	2	Input Receiving Serial (Confirm)
8606	2869	3	序列收货登陆(确认)
8607	2870	1	シリアル入荷登録(シリアル)
8608	2870	2	Input Receiving Serial (Serial)
8609	2870	3	序列收货登陆(序列)
8610	2871	1	登録数
8611	2871	2	Registered Qty
8612	2871	3	登陆数
8613	2872	1	入荷検品格納を
8614	2872	2	Complete Put-away Inspection?
8615	2872	3	收货检品上架
8616	2873	1	入荷検品格納を
8617	2873	2	End Put-away Inspection?
8618	2873	3	收货检品上架
8619	2874	1	入庫ラベル使用
8620	2874	2	Use Receiving Label
8621	2874	3	入库标签使用
8622	2875	1	汎用ラベル使用
8623	2875	2	Use Generic Label
8624	2875	3	通用标签使用
8625	2876	1	入荷検品格納完了
8626	2876	2	Put-away Inspection Complete.
8627	2876	3	收货检品上架完了
8628	2877	1	完了しますか？
8629	2877	2	 
8630	2877	3	要完成吗？
8631	2878	1	検品格納(終了)
8632	2878	2	Put-away Inspection (End)
8633	2878	3	检品上架(终了)
8634	2879	1	検品格納(詳細)
8635	2879	2	Put-away Inspection (Details)
8636	2879	3	检品上架(详细)
8637	2880	1	検品格納(ソースCD)
8638	2880	2	Put-away Inspection (UPC)
8639	2880	3	检品上架(代码CD)
8640	2881	1	検品格納(汎用)
8641	2881	2	Put-away Inspection (Generic)
8642	2881	3	检品上架(通用)
8643	2882	1	検品格納(一覧)
8644	2882	2	Put-away Inspection (List)
8645	2882	3	检品上架(一览)
8646	2883	1	検品格納(ロケ)
8647	2883	2	Put-away Inspection (Location)
8648	2883	3	检品上架(库位)
8649	2884	1	検品格納(数量)
8650	2884	2	Put-away Inspection (Qty)
8651	2884	3	检品上架(数量)
8652	2885	1	検品格納確認
8653	2885	2	Confirm Put-away Inspection
8654	2885	3	检品上架确认
8655	2886	1	検品格納(伝票No)
8656	2886	2	Put-away Inspection (Doc No)
8657	2886	3	检品上架(单据No)
8658	2887	1	入荷検品(汎用)
8659	2887	2	Receiving Inspection (Generic)
8660	2887	3	收货检品(通用)
8661	2888	1	データを登録します
8662	2888	2	Register data?
8663	2888	3	数据登陆
8664	2889	1	計算数値
8665	2889	2	Calculated Number
8666	2889	3	计算数值
8667	2890	1	棚卸数量荷姿
8668	2890	2	Inventory Count Qty UOM
8669	2890	3	盘点数量包装
8670	2891	1	センタ(権限)
8671	2891	2	Center (Permission)
8672	2891	3	中心(权限)
8673	2892	1	荷主(権限)
8674	2892	2	Shipper (Permission)
8675	2892	3	货主(权限)
8676	2893	1	ユーザマスタメンテナンス預託グリッド
8677	2893	2	User Master Maintenance Consignment Grid
8678	2893	3	用户主数据维护寄售表单
8679	2894	1	商品別入荷一覧(参照)
8680	2894	2	Receiving Inquiry (Item - View Only) 
8681	2894	3	商品类别收货一览(参照)
8682	2895	1	商品別入荷一覧(参照)グリッド
8683	2895	2	Receiving Inquiry (Item - View Only) Grid
8684	2895	3	商品类别收货一览(参照)表单
8685	2896	1	入力ファイル列規定値
8686	2896	2	Input File Default Value
8687	2896	3	输入文件列规定值
8688	2897	1	出荷内訳
8689	2897	2	Shipping Breakdown
8690	2897	3	发货明细
8691	2898	1	引当内訳
8692	2898	2	Allocation Breakdown
8693	2898	3	分配明细
8694	2899	1	在庫問合せ(参照)
8695	2899	2	Inventory Detail (View Only)
8696	2899	3	库存问询(参照)
8697	2900	1	在庫問合せ(参照)グリッド(商品順(日報なし))
8698	2900	2	Inventory Detail (View Only) Grid (Sort By Item (With Daily Report))
8699	2900	3	库存问询(参照)表单(商品顺序(无日报))
8700	2901	1	在庫問合せ(参照)グリッド(商品順(日報あり))
8701	2901	2	Inventory Detail (View Only) Grid (Sort By Item (Without Daily Report))
8702	2901	3	库存问询(参照)表单(商品顺序(有日报))
8703	2902	1	在庫問合せ(参照)グリッド(ロケーション順(日報なし))
8704	2902	2	Inventory Detail (View Only) Grid (Sort by Location (With Daily Report))
8705	2902	3	库存问询(参照)表单(库位顺序(无日报))
8706	2903	1	在庫問合せ(参照)グリッド(ロケーション順(日報あり))
8707	2903	2	Inventory Detail (View Only) Grid (Sort by Location (Without Daily Report))
8708	2903	3	库存问询(参照)表单(库位顺序(有日报))
8709	2904	1	預託閲覧ユーザ
8710	2904	2	Consignment Reference User
8711	2904	3	寄售阅览用户
8712	2905	1	預託閲覧許可
8713	2905	2	Can Browse Consignments
8714	2905	3	寄售阅览许可
8715	2906	1	預託閲覧不可
8716	2906	2	Cannot Browse Consignments
8717	2906	3	寄售阅览不可
8718	2907	1	入庫数荷姿
8719	2907	2	Put-away Qty UOM
8720	2907	3	入库数包装
8721	2908	1	荷姿グループCD
8722	2908	2	UOM Group Code
8723	2908	3	包装组CD
8724	2909	1	荷姿グループ名称
8725	2909	2	UOM Group Name
8726	2909	3	包装组名称
8727	2910	1	小数有無フラグ
8728	2910	2	Decimal Flag
8729	2910	3	小数有无标识
8730	2911	1	荷姿グループマスタメンテナンス(一覧)
8731	2911	2	UOM Group Master
8732	2911	3	包装组主数据维护(一览)
8733	2912	1	荷姿グループマスタメンテナンス(編集)
8734	2912	2	UOM Group Master Maintenance
8735	2912	3	包装组主数据维护(编辑)
8736	2913	1	小数有無フラグCD
8737	2913	2	Decimal Flag Code
8738	2913	3	小数有无标识CD
8739	2914	1	小数有無フラグ名称
8740	2914	2	Decimal Flag Name
8741	2914	3	小数有无标识名称
8742	2915	1	荷姿グループマスタメンテナンスグリッド
8743	2915	2	UOM Group Master Grid
8744	2915	3	包装组主数据维护表单
8745	2916	1	GTIN14
8746	2916	2	GTIN14
8747	2916	3	GTIN14
8748	2917	1	親荷姿CD
8749	2917	2	Parent UOM Code
8750	2917	3	母包装CD
8751	2918	1	ケースピッキング対象
8752	2918	2	Subject to Case Picking
8753	2918	3	箱分拣对象
8754	2919	1	なし
8755	2919	2	No
8756	2919	3	无
8757	2920	1	あり
8758	2920	2	Yes
8759	2920	3	有
8760	2921	1	商品単位
8761	2921	2	By Item
8762	2921	3	预定数包装
8763	2922	1	予定数荷姿
8764	2922	2	Plan Qty UOM
8765	2922	3	预定数包装
8766	2923	1	指示数荷姿
8767	2923	2	Instruction Qty UOM
8768	2923	3	指示数包装
8769	2924	1	指示出庫内訳
8770	2924	2	Instruction Picking Qty Breakdown
8771	2924	3	指示出库明细
8772	2925	1	指示入庫内訳
8773	2925	2	Instruction Put-away Qty Breakdown
8774	2925	3	指示入库明细
8775	2926	1	棚卸内訳
8776	2926	2	Inventory Count Qty Breakdown
8777	2926	3	盘点明细
8778	2927	1	総数
8779	2927	2	Total Qty
8780	2927	3	总数
8781	2928	1	検品数荷姿
8782	2928	2	Inspection Qty UOM
8783	2928	3	検品数荷姿
8784	2929	1	指示内訳
8785	2929	2	Instruction Qty Breakdown
8786	2929	3	指示明细
8787	2930	1	在庫管理単位
8788	2930	2	Inventory Management Unit
8789	2930	3	库存管理单位
8790	2931	1	在庫内訳
8791	2931	2	Inventory Qty Breakdown
8792	2931	3	库存明细
8793	2932	1	引当可能内訳
8794	2932	2	Available Qty Breakdown
8795	2932	3	分配可能明细
8796	2933	1	引当済内訳
8797	2933	2	Allocated Qty Breakdown
8798	2933	3	已分配明细
8799	2934	1	作業中内訳
8800	2934	2	In-Progress Qty Breakdown
8801	2934	3	作业中明细
8802	2935	1	積送中内訳
8803	2935	2	In-Transit Qty Breakdown
8804	2935	3	装运中明细
8805	2936	1	現時点内訳
8806	2936	2	Current Qty Breakdown
8807	2936	3	现时点明细
8808	2937	1	小数管理商品梱包単位CD
8809	2937	2	Decimal Item Packing Unit Code
8810	2937	3	小数管理商品捆包单位CD
8811	2938	1	小数管理商品梱包単位名称
8812	2938	2	Decimal Item Packing Unit Name
8813	2938	3	小数管理商品捆包单位名称
8814	2939	1	小数管理商品梱包単位
8815	2939	2	Decimal Item Packing Unit
8816	2939	3	小数管理商品捆包单位
8817	2940	1	ピック内訳
8818	2940	2	Pick Qty Breakdown
8819	2940	3	选货明细
8820	2941	1	総ピック内訳
8821	2941	2	Total Pick Qty Breakdown
8822	2941	3	总选货明细
8823	2942	1	在庫数荷姿
8824	2942	2	Inventory Qty UOM
8825	2942	3	库存数包装
8826	2943	1	総在庫数荷姿
8827	2943	2	Total Inventory Qty UOM
8828	2943	3	总库存数包装
8829	2944	1	移動先総在庫数荷姿
8830	2944	2	Total Qty (To) UOM
8831	2944	3	移动先总在库数荷姿
8832	2945	1	移動総数荷姿
8833	2945	2	Total Transfer Qty UOM
8834	2945	3	移动总数荷姿
8835	2946	1	前残内訳
8836	2946	2	Previous Qty Breakdown
8837	2946	3	前残明细
8838	2947	1	受入内訳
8839	2947	2	Received Qty Breakdown
8840	2947	3	受入明细
8841	2948	1	払出内訳
